terminologyId,feature,name,termType
A402149,device,Carbon dioxide laser device,pt
A402150,device,Lithotripter,pt
A402151,device,Thermal ultrasound probe,pt
A402152,device,Indirect goniolens,pt
A402153,device,Punch,pt
A402154,device,Blade plate,pt
A402155,device,Doppler probe,pt
A402156,device,Fiberoptic catheter,pt
A402157,device,Esmarch bandage,pt
A402158,device,Keratoscope,pt
A402159,device,Thermal probe,pt
A402160,device,Electrohydraulic lithotripter probe,pt
A402161,device,Direct goniolens,pt
A402162,device,Argon laser device,pt
A402163,device,Surgical clip,pt
A402164,device,Ion laser,pt
A402165,device,"Intrauterine pressure catheter, device",pt
A402166,device,Balloon septostomy catheter,pt
A402167,device,Stripper,pt
A402168,device,Surgical staple gun,pt
A402169,device,Fiberoptic laryngoscope,pt
A402170,device,Crosby capsule,pt
A402171,device,Automated static perimeter,pt
A402172,device,Barton's forceps,pt
A402173,device,Dacron graft,pt
A402174,device,Pneumatic tonometer,pt
A402175,device,Ultrasonic lithotripter probe,pt
A402176,device,Guillotine,pt
A402177,device,Forceps,pt
A402178,device,Microwave probe,pt
A402179,device,Hall catheter,pt
A402180,device,Kielland forceps,pt
A402181,device,Septostomy blade,pt
A402182,device,Mechanical exsanguinator,pt
A402183,device,Loop diathermy device,pt
A402184,device,Goldmann perimeter,pt
A402185,device,Fallope ring,pt
A402186,device,Plastibell,pt
A402187,device,Wood's light,pt
A402188,device,Angioplasty balloon catheter,pt
A402189,device,Hemodialysis circuit,pt
A402190,device,Potential acuity meter,pt
A402191,device,Sanitary pad,pt
A402192,device,Laser lithotripter,pt
A402193,device,Ossicular prosthesis,pt
A402194,device,Dynamic unilateral bar,pt
A402195,device,Tru-cut needle,pt
A402196,device,Static unilateral bar,pt
A402197,device,Unilateral bar,pt
A402198,device,Laser inferometer for potential acuity testing,pt
A402199,device,Krypton laser device,pt
A402200,device,Injector,pt
A402201,device,Barostat,pt
A402202,device,Bottle,pt
A402203,device,Phacoemulsification machine,pt
A402204,device,Cardiovascular endoscope,pt
A402205,device,Direct needle,pt
A402206,device,Temporary prosthesis,pt
A402207,device,Confocal scanning laser ophthalmoscope,pt
A402208,device,Integrated optical coherence tomography and scanning laser ophthalmoscope,pt
A402209,device,Scanning laser ophthalmoscope,pt
A402210,device,"Myeloscope, device",pt
A402211,device,High speed rotablator,pt
A402212,device,Cutting balloon angioplasty device,pt
A402213,device,Rigid esophagoscope,pt
A402214,device,Monitor,pt
A402215,device,Rubin tube,pt
A402216,device,Gastrointestinal biopsy device,pt
A402217,device,Monocular indirect ophthalmoscope,pt
A402218,device,Quinton tube,pt
A402219,device,Direct ophthalmoscope,pt
A402220,device,Self-retaining wire,pt
A402221,device,Scanning laser polarimeter,pt
A402222,device,Staple,pt
A402223,device,Jackson cross-cylinder,pt
A402224,device,Hypodermic needle,pt
A402225,device,Surgical drill,pt
A402226,device,Extracorporeal circuit equipment,pt
A402227,device,Watson capsule,pt
A402228,device,Prosthetic cardiac annuloplasty ring,pt
A402229,device,Neodymium-YAG laser,pt
A402230,device,Menghini needle,pt
A402231,device,Suture needle,pt
A402232,device,Low speed rotablator,pt
A402233,device,Fluid filled catheter,pt
A402234,device,Filiform bougie,pt
A402235,device,Breath analyzer,pt
A402236,device,Permanent prosthesis,pt
A402237,device,Partial coherence interferometry biometer,pt
A402238,device,Cold coagulator,pt
A402239,device,Audiometric testing equipment,pt
A402240,device,Vacuum aspirator,pt
A402241,device,Curette,pt
A402242,device,High intensity focused ultrasound probe,pt
A402243,device,Retinoscope,pt
A402244,device,Shock wave device,pt
A402245,device,Venturi mask,pt
A402246,device,Franzen needle,pt
A402247,device,Extracorporeal shockwave device,pt
A402248,device,Microscope slide,pt
A402249,device,Culture plate,pt
A402250,device,Mobile image intensifier,pt
A402251,device,Blood glucose monitoring equipment,pt
A402252,device,Stroboscope,pt
A402253,device,Rigid ureteroscope,pt
A402254,device,Ophthalmic endoscope,pt
A402255,device,Mirror,pt
A402256,device,Otoscope,pt
A402257,device,Ultrasonic osteogenic stimulator,pt
A402258,device,Nabeya capsule,pt
A402259,device,Mesh-covered balloon,pt
A402260,device,Thomas splint,pt
A402261,device,"Urinary panendoscope, device",pt
A402262,device,Pulse oximeter,pt
A402263,device,Thermometer,pt
A402264,device,Mechanical ventilator,pt
A402265,device,Radiofrequency ablation device,pt
A402266,device,Tympanic thermometer,pt
A402267,device,Via U tube,pt
A402268,device,Mask,pt
A402269,device,Flexible fiberoptic endoscope,pt
A402270,device,Ophthalmological equipment,pt
A402271,device,Stone retrieval basket,pt
A402272,device,Grasping forceps,pt
A402273,device,Sialendoscope,pt
A402274,device,Infrared probe,pt
A402275,device,Cusco speculum,pt
A402276,device,Swab,pt
A402277,device,Pleuroscope,pt
A402278,device,Patent ductus closure prosthesis,pt
A402279,device,Thulium doped yttrium aluminum garnet laser device,pt
A402280,device,Pulsed dye laser device,pt
A402281,device,Suction drain,pt
A402282,device,Extrication splint device,pt
A402283,device,Dipstick,pt
A402284,device,DCS plate,pt
A402285,device,Semiconductor laser device,pt
A402286,device,Indirect binocular laser ophthalmoscope,pt
A402287,device,Cough culture plate,pt
A402288,device,Walking aid,pt
A402289,device,Condylar plate,pt
A402290,device,Needle guide,pt
A402291,device,Hooked wire,pt
A402292,device,Robotic arm,pt
A402293,device,"Ossicular prosthesis, total",pt
A402294,device,Medical tuning fork,pt
A402295,device,Rigid rhinoscope,pt
A402296,device,Flexible fiberoptic rhinoscope,pt
A402297,device,Irreversible electroporation system,pt
A402298,device,Short spinal immobilization device,pt
A402299,device,Nephroscope,pt
A402300,device,Rigid tracheoscope,pt
A402301,device,Urinary endoscope,pt
A402302,device,Intravascular ultrasound device,pt
A402303,substance,Seminal fluid,pt
A402304,substance,Prostaglandin,pt
A402305,substance,Oxygen,pt
A402306,substance,Water,pt
A402307,substance,Caustic,pt
A402308,substance,Amalgam (silver) dental filling material,pt
A402309,substance,Filling material,pt
A402310,substance,Composite dental filling material,pt
A402311,substance,Substance,pt
A402312,substance,Helium,pt
A402313,substance,Glass-ionomer dental cement,pt
A402314,substance,Bleach,pt
A402315,substance,Alcohol,pt
A402316,substance,Methyl methacrylate,pt
A402317,substance,Gaseous substance,pt
A402318,substance,Hot water,pt
A402319,substance,Paraffin,pt
A402320,substance,Flurothyl,pt
A402321,substance,Edrophonium chloride,pt
A402322,substance,Carbon monoxide,pt
A402323,substance,Carbon dioxide,pt
A402324,substance,Mumps skin test antigen,pt
A402325,substance,Trichophyton extract skin test,pt
A402326,substance,Lymphokine,pt
A402327,substance,Histoplasmin,pt
A402328,substance,Erythropoietin,pt
A402329,substance,Calcium hydroxide,pt
A402330,substance,Lepromin,pt
A402331,substance,Low carbohydrate food,pt
A402332,substance,Low energy food,pt
A402333,substance,Low salt food,pt
A402334,substance,Low protein food,pt
A402335,substance,Low saturated fat food,pt
A402336,substance,Plasma,pt
A402337,substance,Local anesthetic,pt
A402338,substance,Blood material,pt
A402339,substance,Steroid,pt
A402340,substance,Blood,pt
A402341,substance,Iron agent,pt
A402342,substance,Enzyme agent,pt
A402343,substance,Anesthetic,pt
A402344,substance,General anesthetic,pt
A402345,substance,Acetazolamide,pt
A402346,substance,Isosorbide,pt
A402347,substance,Aspirin,pt
A402348,substance,Clostridium botulinum toxin,pt
A402349,substance,Penicillin -class of antibiotic-,pt
A402350,substance,Hemostatic agent,pt
A402351,substance,Amobarbital,pt
A402352,substance,Fluoride,pt
A402353,substance,Contrast media,pt
A402354,substance,Thrombolytic agent,pt
A402355,substance,Surgical material,pt
A402356,substance,Sedative,pt
A402357,substance,Silicone plug,pt
A402358,substance,Epinephrine,pt
A402359,substance,Silver nitrate stain,pt
A402360,substance,Autogenous bone graft material,pt
A402361,substance,Drug or medicament,pt
A402362,substance,Bone graft material,pt
A402363,substance,Intravenous fluid,pt
A402364,substance,Human skin graft material,pt
A402365,substance,Flap,pt
A402366,substance,Metal (material),pt
A402367,substance,Antiplatelet agent,pt
A402368,substance,Clopidogrel,pt
A402369,substance,Angiotensin II receptor antagonist,pt
A402370,substance,Angiotensin-converting enzyme inhibitor agent,pt
A402371,substance,Cord blood stem cell fluid,pt
A402372,substance,Autograft,pt
A402373,substance,Rose bengal stain,pt
A402374,substance,Fluorescein stain,pt
A402375,substance,Skin flap,pt
A402376,substance,Osseofasciocutaneous flap,pt
A402377,substance,Anticoagulant,pt
A402378,substance,Colostrum,pt
A402379,substance,Breast milk,pt
A402380,substance,Insulin,pt
A402381,substance,Topical anesthetic,pt
A402382,substance,Mucosal flap,pt
A402383,substance,Hormone,pt
A402384,substance,Anticonvulsant,pt
A402385,substance,Subcutaneous pedicle flap,pt
A402386,substance,Triamcinolone hexacetonide,pt
A402387,substance,Anti-psychotic agent,pt
A402388,substance,Nicotine,pt
A402389,substance,Fluorouracil,pt
A402390,substance,Atropine,pt
A402391,substance,Lissamine green B stain,pt
A402392,substance,Whole blood,pt
A402393,substance,"Vaccine, immunoglobulin, AND/OR antiserum",pt
A402394,substance,Lithium AND/OR lithium compound,pt
A402395,substance,Amebicide,pt
A402396,substance,Anthelmintic,pt
A402397,substance,Antibacterial agent,pt
A402398,substance,Allograft heart,pt
A402399,substance,Allograft lung,pt
A402400,substance,Xenograft heart,pt
A402401,substance,Thyroid autograft,pt
A402402,substance,Allograft cornea,pt
A402403,substance,Antineoplastic agent,pt
A402404,substance,Heart graft - material,pt
A402405,substance,Free graft,pt
A402406,substance,Autograft cornea,pt
A402407,substance,Corneal graft material,pt
A402408,substance,Ovary autograft,pt
A402409,substance,Salicylate,pt
A402410,substance,Vitamin,pt
A402411,substance,beta-Blocking agent,pt
A402412,substance,HMG-CoA reductase inhibitor,pt
A402413,substance,Digoxin,pt
A402414,substance,Nitroglycerin,pt
A402415,substance,Calcium channel blocker,pt
A402416,substance,Heparin,pt
A402417,substance,Diuretic,pt
A402418,substance,Antifilarial agent,pt
A402419,substance,Antimalarial agent,pt
A402420,substance,Air,pt
A402421,substance,Sclerosing agent,pt
A402422,substance,Antimicrobial substance,pt
A402423,substance,Cryoprecipitate,pt
A402424,substance,Sodium chloride solution,pt
A402425,substance,Tissue graft - material,pt
A402426,substance,Silastic,pt
A402427,substance,Liver graft - material,pt
A402428,substance,Cadaver allograft pancreas and duodenum,pt
A402429,substance,Triamcinolone,pt
A402430,substance,Feces,pt
A402431,substance,Metal,pt
A402432,substance,Pus,pt
A402433,substance,Fetal and embryonic material,pt
A402434,substance,Arterial graft to cited segment,pt
A402435,substance,Radioactive isotope,pt
A402436,substance,Urine,pt
A402437,substance,Body fluid,pt
A402438,substance,Bone marrow fluid,pt
A402439,substance,Extravascular blood,pt
A402440,substance,Cervical mucus,pt
A402441,substance,Synthetic bone graft,pt
A402442,substance,Methylene blue stain,pt
A402443,substance,Poliovirus vaccine,pt
A402444,substance,Pertussis vaccine,pt
A402445,substance,Dental fluoride varnish,pt
A402446,substance,Polytetrafluoroethylene,pt
A402447,substance,Tetanus vaccine,pt
A402448,substance,Diphtheria vaccine,pt
A402449,substance,Cerebrospinal fluid,pt
A402450,substance,Sebum,pt
A402451,substance,Oxytocin,pt
A402452,substance,Autograft kidney,pt
A402453,substance,Haemophilus influenzae type b vaccine,pt
A402454,substance,Tattoo dye,pt
A402455,substance,Tetanus antitoxin,pt
A402456,substance,Live donor allograft kidney,pt
A402457,substance,Hepatitis B virus vaccine,pt
A402458,substance,Botulinum antitoxin,pt
A402459,substance,Respiratory secretion,pt
A402460,substance,Prosthetic surgical material,pt
A402461,substance,Bacterial vaccine,pt
A402462,substance,Cerumen,pt
A402463,substance,Sputum,pt
A402464,substance,Dental wax - modeling or baseplate,pt
A402465,substance,Rubella vaccine,pt
A402466,substance,Measles vaccine,pt
A402467,substance,Intestinal contents,pt
A402468,substance,Estrogen,pt
A402469,substance,Hydrocortisone acetate,pt
A402470,substance,Mumps vaccine,pt
A402471,substance,Surgical adhesive,pt
A402472,substance,Analgesic,pt
A402473,substance,Autograft pancreas,pt
A402474,substance,Hepatitis A virus vaccine,pt
A402475,substance,Coagulant,pt
A402476,substance,Donor kidney graft,pt
A402477,substance,Ethinyl estradiol,pt
A402478,substance,Enzyme,pt
A402479,substance,Paratyphoid vaccine,pt
A402480,substance,Emollient,pt
A402481,substance,Typhoid vaccine,pt
A402482,substance,Ophthalmic viscoelastic agent,pt
A402483,substance,Ascitic fluid,pt
A402484,substance,Uroplastique,pt
A402485,substance,Testosterone,pt
A402486,substance,Streptokinase,pt
A402487,substance,Mucosal graft,pt
A402488,substance,Gonadorelin,pt
A402489,substance,Antithrombin III,pt
A402490,substance,Blood component,pt
A402491,substance,Serum,pt
A402492,substance,Skin autograft,pt
A402493,substance,Radium,pt
A402494,substance,Pericardial fluid,pt
A402495,substance,Cytotoxic agent,pt
A402496,substance,Xenograft kidney,pt
A402497,substance,Body tissue patch material,pt
A402498,substance,Pneumococcal polysaccharide vaccine,pt
A402499,substance,Gas gangrene antitoxin,pt
A402500,substance,Carmustine,pt
A402501,substance,Albumin,pt
A402502,substance,Blood group antibody D,pt
A402503,substance,Fissure sealant material,pt
A402504,substance,Hydrogen,pt
A402505,substance,Dinoprostone,pt
A402506,substance,Pancreas graft - material,pt
A402507,substance,Toluidine blue stain,pt
A402508,substance,Liquid substance,pt
A402509,substance,Vitamin B12 - category,pt
A402510,substance,Dye,pt
A402511,substance,Pancreas graft - tail of pancreas,pt
A402512,substance,Pancreas graft - whole organ,pt
A402513,substance,Vascularized rib flap,pt
A402514,substance,Collagen,pt
A402515,substance,Allograft pancreas,pt
A402516,substance,Allograft,pt
A402517,substance,Chymopapain,pt
A402518,substance,Calcitonin,pt
A402519,substance,Gastrointestinal contents,pt
A402520,substance,Graft,pt
A402521,substance,Coagulation factor VIII,pt
A402522,substance,Organic natural material,pt
A402523,substance,Pedicle flap,pt
A402524,substance,Bone cement,pt
A402525,substance,Vaccine,pt
A402526,substance,Immunologic agent,pt
A402527,substance,Waxes,pt
A402528,substance,Gold,pt
A402529,substance,Dental material,pt
A402530,substance,Cyanoacrylate,pt
A402531,substance,Silicone oil,pt
A402532,substance,Inactivated poliovirus vaccine,pt
A402533,substance,Diagnostic substance,pt
A402534,substance,Glue,pt
A402535,substance,Tetanus immunoglobulin,pt
A402536,substance,Diethylcarbamazine,pt
A402537,substance,Cytotoxin,pt
A402538,substance,Xenograft pancreas,pt
A402539,substance,Vomitus,pt
A402540,substance,Thrombin,pt
A402541,substance,Pancreas graft - part organ,pt
A402542,substance,Proton,pt
A402543,substance,Alteplase,pt
A402544,substance,Platelet component of blood,pt
A402545,substance,Fluid containing hemopoietic stem cells,pt
A402546,substance,Varicella virus vaccine,pt
A402547,substance,Meningococcus vaccine,pt
A402548,substance,Kidney graft - material,pt
A402549,substance,Electrolyte,pt
A402550,substance,Plague vaccine,pt
A402551,substance,Syngeneic bone marrow fluid,pt
A402552,substance,Tranquilizer,pt
A402553,substance,Immunoglobulin,pt
A402554,substance,Viral vaccine,pt
A402555,substance,Dextran,pt
A402556,substance,Phenol,pt
A402557,substance,Diagnostic dye,pt
A402558,substance,Botulism immunoglobulin,pt
A402559,substance,Peripheral blood stem cell fluid,pt
A402560,substance,Unrelated allogeneic bone marrow fluid,pt
A402561,substance,Related allogeneic bone marrow fluid,pt
A402562,substance,Japanese encephalitis virus vaccine,pt
A402563,substance,Solid organ graft - material,pt
A402564,substance,Chymotrypsin,pt
A402565,substance,Cesium,pt
A402566,substance,Vasopressin and derivatives,pt
A402567,substance,Amniotic fluid,pt
A402568,substance,Hydrocortisone,pt
A402569,substance,Dental adhesive,pt
A402570,substance,Pneumococcal vaccine,pt
A402571,substance,Lyme disease vaccine,pt
A402572,substance,Smallpox vaccine,pt
A402573,substance,Syngraft,pt
A402574,substance,Yellow fever vaccine,pt
A402575,substance,Non-steroidal anti-inflammatory agent,pt
A402576,substance,Cholera vaccine,pt
A402577,substance,Rabies vaccine,pt
A402578,substance,Autologous bone marrow fluid,pt
A402579,substance,Allograft amniotic membrane,pt
A402580,substance,Spleen graft - material,pt
A402581,substance,Methotrexate,pt
A402582,substance,Glucose,pt
A402583,substance,Xenograft,pt
A402584,substance,Anthrax vaccine,pt
A402585,substance,Egg white,pt
A402586,substance,Prostatic secretions,pt
A402587,substance,Trypan blue stain,pt
A402588,substance,Betamethasone,pt
A402589,substance,Indocyanine green,pt
A402590,substance,Cortisone,pt
A402591,substance,Guanethidine,pt
A402592,substance,Pentastarch,pt
A402593,substance,Diphtheria antitoxin,pt
A402594,substance,Psoralen,pt
A402595,substance,Potassium chloride,pt
A402596,substance,Human immunoglobulin,pt
A402597,substance,Antitoxin,pt
A402598,substance,Human papillomavirus vaccine,pt
A402599,substance,Allogeneic bone graft material,pt
A402600,substance,Sulfonylurea,pt
A402601,substance,Antifungal,pt
A402602,substance,Antiviral agent,pt
A402603,substance,Anti-infective agent,pt
A402604,substance,Mitomycin,pt
A402605,substance,gamma globulin,pt
A402606,substance,Allogeneic bone marrow fluid,pt
A402607,substance,Cytomegalovirus antibody,pt
A402608,substance,Microvascular transfer flap,pt
A402609,substance,Attenuated Bacillus Calmette Guerin,pt
A402610,substance,Influenza virus vaccine,pt
A402611,substance,Methylprednisolone,pt
A402612,substance,Rotavirus vaccine,pt
A402613,substance,Bupivacaine,pt
A402614,substance,Chelating agent,pt
A402615,substance,Bronchodilator,pt
A402616,substance,Small intestine contents,pt
A402617,substance,Radiopharmaceutical agent,pt
A402618,substance,Pedicle,pt
A402619,substance,Folic acid,pt
A402620,substance,Etonogestrel,pt
A402621,substance,Pancreatic fluid,pt
A402622,substance,Bile,pt
A402623,substance,Aqueous humor,pt
A402624,substance,Chemical,pt
A402625,substance,Influenza A virus subtype H1N1 vaccine,pt
A402626,substance,Calcium leucovorin,pt
A402627,substance,Low molecular weight heparin,pt
A402628,substance,Cutaneous fluid,pt
A402629,substance,Flap with osseous tissue,pt
A402630,substance,Vitamin D,pt
A402631,substance,Teriparatide,pt
A402632,substance,Spironolactone,pt
A402633,substance,Allograft cancellous bone,pt
A402634,substance,Ointment,pt
A402635,substance,Collagen implant,pt
A402636,substance,Digitalis glycoside,pt
A402637,substance,Dacron,pt
A402638,substance,Fibrin,pt
A402639,substance,Growth factor,pt
A402640,substance,^89^Strontium,pt
A402641,substance,Pleural fluid,pt
A402642,substance,Antimetabolite,pt
A402643,substance,Phytonadione,pt
A402644,substance,Vancomycin,pt
A402645,substance,Urokinase,pt
A402646,substance,Interferon,pt
A402647,substance,Cosmetic material,pt
A402648,substance,Antidepressant,pt
A402649,substance,Mucolytic agent,pt
A402650,substance,Warfarin,pt
A402651,substance,^131^Iodine,pt
A402652,substance,^32^Phosphorus,pt
A402653,substance,Carvedilol,pt
A402654,substance,Nebivolol,pt
A402655,substance,Arterial blood,pt
A402656,substance,Bisoprolol,pt
A402657,substance,Free flap,pt
A402658,substance,Ergonovine,pt
A402659,substance,Parathyroid hormone agent,pt
A402660,substance,Zoledronic acid,pt
A402661,substance,Ibandronic acid,pt
A402662,substance,Diphosphonate,pt
A402663,substance,Denosumab,pt
A402664,substance,Stimulant,pt
A402665,substance,Incretin mimetic agent,pt
A402666,substance,Venous blood,pt
A402667,substance,Cadaver allograft kidney,pt
A402668,substance,Phosphodiesterase 5 inhibitor,pt
A402669,substance,Raloxifene,pt
A402670,substance,Histamine H>2< antagonist,pt
A402671,substance,Antiandrogen,pt
A402672,substance,Immunosuppressant,pt
A402673,substance,Skin allograft,pt
A402674,substance,Autologous fluid containing hemopoietic stem cells,pt
A402675,substance,Medroxyprogesterone acetate,pt
A402676,substance,Nutritional supplement,pt
A402677,substance,Hematopoietic factor,pt
A402678,substance,Autologous fluid containing progenitor cells,pt
A402679,substance,Progestogen,pt
A402680,substance,Respiratory corticosteroid,pt
A402681,substance,Formalin,pt
A402682,substance,Autologous fat,pt
A402683,substance,Unfractionated heparin,pt
A402684,substance,Infliximab,pt
A402685,substance,Mycophenolic acid,pt
A402686,substance,Normal immunoglobulin human,pt
A402687,substance,Etanercept,pt
A402688,substance,Cyclophosphamide,pt
A402689,substance,Azathioprine,pt
A402690,substance,Hyaluronic acid,pt
A402691,substance,Hexachlorophene,pt
A402692,substance,Iron,pt
A402693,substance,Meningococcal polysaccharide vaccine,pt
A402694,substance,Meningococcal conjugate vaccine,pt
A402695,substance,Acellular pertussis vaccine,pt
A402696,substance,Dietary substance,pt
A402697,substance,Conjunctival graft material,pt
A402698,substance,Surfactant,pt
A402699,substance,Pneumococcal conjugate vaccine,pt
A402700,substance,Carbohydrate,pt
A402701,substance,Trace element,pt
A402702,substance,Mineral supplement,pt
A402703,substance,Galactose,pt
A402704,substance,Cholesterol,pt
A402705,substance,Fat - dietary,pt
A402706,substance,Dietary fiber,pt
A402707,substance,Mineral - dietary,pt
A402708,substance,Protein and protein derivatives - dietary,pt
A402709,substance,Lactose,pt
A402710,substance,Monounsaturated fat,pt
A402711,substance,Polyunsaturated fat,pt
A402712,substance,Saturated fat,pt
A402713,substance,Trans fat,pt
A402714,substance,Soluble fiber,pt
A402715,substance,Insoluble fiber,pt
A402716,substance,Boron,pt
A402717,substance,Calcium,pt
A402718,substance,Chloride salt,pt
A402719,substance,Chromium,pt
A402720,substance,Cobalt,pt
A402721,substance,Copper,pt
A402722,substance,Iodine,pt
A402723,substance,Magnesium,pt
A402724,substance,Manganese,pt
A402725,substance,Molybdenum,pt
A402726,substance,Phosphorus,pt
A402727,substance,Potassium,pt
A402728,substance,Selenium,pt
A402729,substance,Sodium,pt
A402730,substance,Sulfate salt,pt
A402731,substance,Zinc,pt
A402732,substance,Calcium salt,pt
A402733,substance,Amino acid - dietary,pt
A402734,substance,Arginine,pt
A402735,substance,Glutamine,pt
A402736,substance,Histidine,pt
A402737,substance,Homocysteine,pt
A402738,substance,Isoleucine,pt
A402739,substance,Leucine,pt
A402740,substance,Lysine,pt
A402741,substance,Methionine,pt
A402742,substance,Phenylalanine,pt
A402743,substance,Threonine,pt
A402744,substance,Tryptophan,pt
A402745,substance,Tyramine,pt
A402746,substance,Tyrosine,pt
A402747,substance,Valine,pt
A402748,substance,Casein,pt
A402749,substance,Gluten,pt
A402750,substance,Biotin,pt
A402751,substance,Nicotinic acid and derivatives,pt
A402752,substance,Pantothenic acid,pt
A402753,substance,Riboflavin,pt
A402754,substance,Vitamin B1,pt
A402755,substance,Vitamin A,pt
A402756,substance,Vitamin B6,pt
A402757,substance,Ascorbic acid,pt
A402758,substance,Vitamin E,pt
A402759,substance,Vitamin K,pt
A402760,substance,Sulfur,pt
A402761,substance,Bioactive substance,pt
A402762,substance,Plant stanol ester,pt
A402763,substance,Plant sterol ester,pt
A402764,substance,Soy protein,pt
A402765,substance,Psyllium,pt
A402766,substance,Beta glucan,pt
A402767,substance,Non-nutritive food additive,pt
A402768,substance,Ingestible alcohol,pt
A402769,substance,Caffeine,pt
A402770,substance,Rituximab,pt
A402771,substance,Platelet rich plasma,pt
A402772,substance,Barium compound,pt
A402773,substance,Myocutaneous flap,pt
A402774,substance,Negative contrast media,pt
A402775,substance,Irrigating solution,pt
A402776,substance,Latissimus dorsi flap,pt
A402777,substance,Iodohippurate I^131^ sodium,pt
A402778,substance,Xenon,pt
A402779,substance,Vein graft material,pt
A402780,substance,Temporalis flap,pt
A402781,substance,Head and neck flap,pt
A402782,substance,Ileal segment,pt
A402783,substance,Pericardial patch,pt
A402784,substance,Granulocyte antibody,pt
A402785,substance,Deferoxamine,pt
A402786,substance,Natural material,pt
A402787,substance,Local skin flap,pt
A402788,substance,Local flap,pt
A402789,substance,Peritoneal dialysis solution,pt
A402790,substance,Calcium radioisotope,pt
A402791,substance,Ethyl alcohol,pt
A402792,substance,Potassium AND/OR potassium compound,pt
A402793,substance,Body tissue surgical material,pt
A402794,substance,Indium radioisotope,pt
A402795,substance,Free transverse rectus abdominus flap,pt
A402796,substance,Iodine radioisotope,pt
A402797,substance,Technetium Tc^99m^ sestamibi,pt
A402798,substance,Estrogen antagonist,pt
A402799,substance,Liquid nitrogen,pt
A402800,substance,Adenosine,pt
A402801,substance,Dipyridamole,pt
A402802,substance,Distant flap,pt
A402803,substance,Pedicle transverse rectus abdominus flap,pt
A402804,substance,Dobutamine,pt
A402805,substance,Technetium Tc^99^ N-substituted iminodiacetate,pt
A402806,substance,Intrinsic factor,pt
A402807,substance,Oil,pt
A402808,substance,Sulfobromophthalein,pt
A402809,substance,Transverse rectus abdominus flap,pt
A402810,substance,Carbon radioisotope,pt
A402811,substance,Iron radioisotope,pt
A402812,substance,^60^Cobalt,pt
A402813,substance,Vomerine flap,pt
A402814,substance,Fluorine radioisotope,pt
A402815,substance,^81^Rubidium,pt
A402816,substance,Thallium radioisotope,pt
A402817,substance,^123^Iodine,pt
A402818,substance,Technetium radioisotope,pt
A402819,substance,Gallium radioisotope,pt
A402820,substance,Gallium^67^ citrate,pt
A402821,substance,Metaiodobenzylguanidine[131I],pt
A402822,substance,^201^Thallium,pt
A402823,substance,Xylose,pt
A402824,substance,Cardiovascular agent,pt
A402825,substance,Metaiodobenzylguanidine[123I],pt
A402826,substance,Radium radioisotope,pt
A402827,substance,Technetium Tc^99m^ depreotide,pt
A402828,substance,Iodocholesterol I^131^,pt
A402829,substance,Ioflupane[123I],pt
A402830,substance,Fluorodeoxyglucose F^18^,pt
A402831,substance,Chromic phosphate P^32^,pt
A402832,substance,Ammonia N^13^,pt
A402833,substance,Chromium radioisotope,pt
A402834,substance,^90^Yttrium,pt
A402835,substance,^99m^Technetium,pt
A402836,substance,Biological surgical material,pt
A402837,substance,Tetracycline,pt
A402838,substance,Silver nitrate,pt
A402839,substance,Inert gas,pt
A402840,substance,Talc,pt
A402841,substance,Sucrose,pt
A402842,substance,Skin graft material,pt
A402843,substance,^111^Indium,pt
A402844,substance,Fuchsin acid stain,pt
A402845,substance,Indigo carmine stain,pt
A402846,substance,Acid phosphatase bone isoenzyme,pt
A402847,substance,Acid phosphatase stain,pt
A402848,substance,Indophenol from naphthol stain,pt
A402849,substance,Azure A stain,pt
A402850,substance,Methylene violet stain,pt
A402851,substance,Water soluble eosin stain,pt
A402852,substance,Aldehyde fuchsin stain,pt
A402853,substance,Bauer's chromic acid leucofuchsin stain,pt
A402854,substance,Metanil yellow stain,pt
A402855,substance,Immunofluorescent stain,pt
A402856,substance,Congo red stain,pt
A402857,substance,Janus green B stain,pt
A402858,substance,Hematein stain,pt
A402859,substance,Victoria blue B stain,pt
A402860,substance,Silver stain,pt
A402861,substance,Hematoxylin stain,pt
A402862,substance,Insoluble berlin blue stain,pt
A402863,substance,Kenacid blue R stain,pt
A402864,substance,Giemsa stain,pt
A402865,substance,Methyl green stain,pt
A402866,substance,Light green SF stain,pt
A402867,substance,Periodic acid Schiff stain,pt
A402868,substance,Gallocyanine stain,pt
A402869,substance,Leishman stain,pt
A402870,substance,Acid fast stain,pt
A402871,substance,Auramine stain,pt
A402872,substance,Rhodamine stain,pt
A402873,substance,Lacmoid stain,pt
A402874,substance,Page blue G-90 stain,pt
A402875,substance,Sudan black B stain,pt
A402876,substance,Lissamine fast red B stain,pt
A402877,substance,Ponceau S stain,pt
A402878,substance,Modified trichrome stain,pt
A402879,substance,Ponceau 3R stain,pt
A402880,substance,Ponceau xylidine stain,pt
A402881,substance,Alcohol soluble nigrosine stain,pt
A402882,substance,Pontamine sky blue 5BX stain,pt
A402883,substance,Patent blue V sodium salt stain,pt
A402884,substance,Carbol fuchsin stain,pt
A402885,substance,Fluorescent stain,pt
A402886,substance,Alcian blue 8GX stain,pt
A402887,substance,Butyrate esterase stain,pt
A402888,substance,Cresyl echt violet stain,pt
A402889,substance,Procion brilliant blue MRS stain,pt
A402890,substance,Safranin stain,pt
A402891,substance,Alizarin blue S stain,pt
A402892,substance,Alizarin cyanine green stain,pt
