terminologyId,feature,name,termType
A302528,cause,Histamine H>2< antagonist,pt
A302529,cause,Digestant,pt
A302530,cause,Papain,pt
A302531,cause,Pepsin A,pt
A302532,cause,Mercurial diuretic,pt
A302533,cause,Chlormerodrin,pt
A302534,cause,Mercaptomerin,pt
A302535,cause,Mersalyl,pt
A302536,cause,Ethacrynic acid,pt
A302537,cause,Electrolytic agent,pt
A302538,cause,Smooth muscle relaxant,pt
A302539,cause,Adiphenine,pt
A302540,cause,Pipazethate,pt
A302541,cause,Guaifenesin,pt
A302542,cause,Lipotropic agent,pt
A302543,cause,Typhoid vaccine,pt
A302544,cause,Paratyphoid vaccine,pt
A302545,cause,Propan-2-ol,pt
A302546,cause,Benzene,pt
A302547,cause,Methylene chloride,pt
A302548,cause,Lye,pt
A302549,cause,Tin AND/OR tin compound,pt
A302550,cause,Phosphorus AND/OR phosphorus compound,pt
A302551,cause,Fluorine gas and hydrogen fluoride,pt
A302552,cause,Carbon dioxide,pt
A302553,cause,Herbicide or fungicide,pt
A302554,cause,Agrochemical or pesticide,pt
A302555,cause,Nitroderivatives and aminoderivatives of benzene and its homologues,pt
A302556,cause,Formaldehyde,pt
A302557,cause,Tobacco and nicotine,pt
A302558,cause,Liquid pressure,pt
A302559,cause,Egg protein,pt
A302560,cause,Air,pt
A302561,cause,Serum,pt
A302562,cause,Opium,pt
A302563,cause,Ketoprofen,pt
A302564,cause,Norepinephrine,pt
A302565,cause,Alcoholic beverage,pt
A302566,cause,Methylated spirit,pt
A302567,cause,Disinfectant,pt
A302568,cause,Lubricating oil,pt
A302569,cause,Organochlorine insecticide,pt
A302570,cause,Aldicarb,pt
A302571,cause,Diquat,pt
A302572,cause,Fumigant,pt
A302573,cause,Bromomethane,pt
A302574,cause,Phosphine,pt
A302575,cause,Berry,pt
A302576,cause,Seed,pt
A302577,cause,Antimony fumes,pt
A302578,cause,Fertilizer,pt
A302579,cause,Plant food,pt
A302580,cause,Acetylene,pt
A302581,cause,Cobra venom,pt
A302582,cause,Viperid venom,pt
A302583,cause,Coral snake venom,pt
A302584,cause,Gila monster venom,pt
A302585,cause,Krait venom,pt
A302586,cause,Mamba venom,pt
A302587,cause,Rattlesnake venom,pt
A302588,cause,Sea snake venom,pt
A302589,cause,Spider venom,pt
A302590,cause,Black widow spider venom,pt
A302591,cause,Scorpion venom,pt
A302592,cause,Centipede venom,pt
A302593,cause,Millipede venom,pt
A302594,cause,Aspidium oleoresin extract,pt
A302595,cause,Methenamine,pt
A302596,cause,Pituitary follicle stimulating hormone,pt
A302597,cause,Parathyroid hormone,pt
A302598,cause,Antihistamine,pt
A302599,cause,Phytonadione,pt
A302600,cause,Thrombolytic agent,pt
A302601,cause,Anticoagulant antagonist,pt
A302602,cause,Blood derivative,pt
A302603,cause,Diclofenac sodium,pt
A302604,cause,Fenbufen,pt
A302605,cause,Piroxicam,pt
A302606,cause,Gold sodium thiomalate,pt
A302607,cause,Mefenamic acid,pt
A302608,cause,Centrally acting muscle relaxant,pt
A302609,cause,Chlorphenesin,pt
A302610,cause,Cyclopropane,pt
A302611,cause,Tolazoline,pt
A302612,cause,Alexitol sodium,pt
A302613,cause,Magnesium carbonate,pt
A302614,cause,Hydrotalcite,pt
A302615,cause,Magaldrate,pt
A302616,cause,Sodium bicarbonate,pt
A302617,cause,Figs,pt
A302618,cause,Diphenoxylate,pt
A302619,cause,Cough AND/OR decongestant agent,pt
A302620,cause,Respiratory system agent,pt
A302621,cause,Human coxsackievirus A,pt
A302622,cause,Human coxsackievirus B,pt
A302623,cause,Staphylococcus epidermidis,pt
A302624,cause,Kumlinge virus,pt
A302625,cause,Borrelia burgdorferi,pt
A302626,cause,Organic compound,pt
A302627,cause,Bacterial toxin,pt
A302628,cause,Penicillamine,pt
A302629,cause,Cytotoxic agent,pt
A302630,cause,Hypnotic agent,pt
A302631,cause,Anxiolytic agent,pt
A302632,cause,Barbiturate sedative,pt
A302633,cause,Absinthe,pt
A302634,cause,Toxocara,pt
A302635,cause,Laser light,pt
A302636,cause,Cat dander,pt
A302637,cause,Feathers,pt
A302638,cause,House dust,pt
A302639,cause,House dust mite,pt
A302640,cause,Fusobacterium nucleatum,pt
A302641,cause,Toxin,pt
A302642,cause,Sulfite and/or sulfite derivative,pt
A302643,cause,Merulius lacrymans,pt
A302644,cause,Puffball,pt
A302645,cause,Pyrethrum,pt
A302646,cause,Rodent urine protein,pt
A302647,cause,Cholesterol,pt
A302648,cause,Paraffin,pt
A302649,cause,Erionite,pt
A302650,cause,Cerium,pt
A302651,cause,Thorium,pt
A302652,cause,Mica dust,pt
A302653,cause,Mineral dust,pt
A302654,cause,Wollastonite,pt
A302655,cause,Chemical or external agent,pt
A302656,cause,Citrate,pt
A302657,cause,Gastric acid,pt
A302658,cause,Carbohydrate food,pt
A302659,cause,Hepatitis E virus,pt
A302660,cause,Enflurane,pt
A302661,cause,Starch,pt
A302662,cause,Barium AND/OR barium compound,pt
A302663,cause,Prototheca,pt
A302664,cause,Laxative,pt
A302665,cause,Lead and its derivatives,pt
A302666,cause,Medicinal gold,pt
A302667,cause,Human chorionic gonadotropin,pt
A302668,cause,Thyroxine,pt
A302669,cause,Iodine AND/OR iodine compound,pt
A302670,cause,Androgen,pt
A302671,cause,Corynebacterium minutissimum,pt
A302672,cause,Fusobacterium,pt
A302673,cause,Moraxella,pt
A302674,cause,Attenuated Mycobacterium bovis,pt
A302675,cause,Scytalidium hyalinum,pt
A302676,cause,Mansonella streptocerca,pt
A302677,cause,Kingdom Animalia,pt
A302678,cause,Plaster of Paris,pt
A302679,cause,Human hair - material,pt
A302680,cause,Povidone,pt
A302681,cause,Fiberglass,pt
A302682,cause,Surgical suture,pt
A302683,cause,Microwave,pt
A302684,cause,Grease,pt
A302685,cause,Lanolin,pt
A302686,cause,Perfume,pt
A302687,cause,Saliva,pt
A302688,cause,Feces,pt
A302689,cause,Tissue expander,pt
A302690,cause,Aniline,pt
A302691,cause,Silicone,pt
A302692,cause,Bacillus licheniformis,pt
A302693,cause,"EHEC, Escherichia coli",pt
A302694,cause,"Vibrio cholerae, classical biotype",pt
A302695,cause,"Vibrio cholerae, non-O1",pt
A302696,cause,Vibrio cholerae serogroup O139,pt
A302697,cause,Enteroinvasive Escherichia coli,pt
A302698,cause,Enteroadherent Escherichia coli,pt
A302699,cause,Chilomastix mesnili,pt
A302700,cause,Dientamoeba fragilis,pt
A302701,cause,Retortamonas intestinalis,pt
A302702,cause,Cyclospora,pt
A302703,cause,Isospora,pt
A302704,cause,Mycobacterium marinum,pt
A302705,cause,Mycobacterium haemophilum,pt
A302706,cause,Propionibacterium propionicum,pt
A302707,cause,Bartonella bacilliformis,pt
A302708,cause,Hazara virus,pt
A302709,cause,Ockelbo virus,pt
A302710,cause,Sepik virus,pt
A302711,cause,Maguari virus,pt
A302712,cause,Trivittatus virus,pt
A302713,cause,Calchaqui virus,pt
A302714,cause,Isfahan virus,pt
A302715,cause,Uukuniemi virus,pt
A302716,cause,Sandfly fever Naples virus,pt
A302717,cause,Sabia virus,pt
A302718,cause,Human papillomavirus type 7,pt
A302719,cause,Haemophilus ducreyi,pt
A302720,cause,"Rickettsia, typhus group",pt
A302721,cause,Class Sporozoa,pt
A302722,cause,Leishmania infantum,pt
A302723,cause,Leishmania guyanensis,pt
A302724,cause,Leishmania brasiliensis panamensis,pt
A302725,cause,"Leptospira interrogans, serogroup Icterohemorrhagiae",pt
A302726,cause,Treponema pallidum ss. endemicum,pt
A302727,cause,Order Entomophthorales,pt
A302728,cause,Conidiobolus,pt
A302729,cause,Basidiobolus ranarum,pt
A302730,cause,Digenea,pt
A302731,cause,Haplorchis,pt
A302732,cause,Fibricola seoulensis,pt
A302733,cause,Prosthodendrium molekampi,pt
A302734,cause,Phaneropsolus bonnei,pt
A302735,cause,Poikilorchis congolensis,pt
A302736,cause,Dracunculus medinensis,pt
A302737,cause,Mansonella,pt
A302738,cause,Ancylostoma larva,pt
A302739,cause,Nematode larva,pt
A302740,cause,Capillaria aerophila,pt
A302741,cause,Ternidens,pt
A302742,cause,Glycyphagus domesticus,pt
A302743,cause,Tyrophagus longior,pt
A302744,cause,Tyrophagus putrescentiae,pt
A302745,cause,Cheyletiella blakei,pt
A302746,cause,Ornithonyssus bacoti,pt
A302747,cause,Liponyssoides sanguineus,pt
A302748,cause,Ornithonyssus sylviarum,pt
A302749,cause,Glyburide,pt
A302750,cause,Metformin,pt
A302751,cause,Dihydrocodeine,pt
A302752,cause,Valproate sodium,pt
A302753,cause,Temazepam,pt
A302754,cause,Herbal medicine agent,pt
A302755,cause,Cocaine freebase,pt
A302756,cause,beta-Blocking agent,pt
A302757,cause,Bronchodilator,pt
A302758,cause,Chelating agent,pt
A302759,cause,Organic chemical solvent,pt
A302760,cause,Trivalent arsenic compound,pt
A302761,cause,Pentavalent arsenic compound,pt
A302762,cause,Ciguatoxin,pt
A302763,cause,Amanita phalloides,pt
A302764,cause,Amanita muscaria,pt
A302765,cause,Amanita pantherina,pt
A302766,cause,Psilocybe semilanceata,pt
A302767,cause,Argemone oil,pt
A302768,cause,Isocyanate,pt
A302769,cause,Sheep dip,pt
A302770,cause,Phenoxyacid herbicide,pt
A302771,cause,"2,4,5-Trichlorophenoxyacetic acid",pt
A302772,cause,Bipyridinium herbicide,pt
A302773,cause,Urea herbicide,pt
A302774,cause,Organophosphate herbicide,pt
A302775,cause,Dinitro herbicide,pt
A302776,cause,Dinitrocresol,pt
A302777,cause,Triazine herbicide,pt
A302778,cause,Nitrile herbicide,pt
A302779,cause,Alphachloralose,pt
A302780,cause,Zinc sulfide,pt
A302781,cause,Molluscicide,pt
A302782,cause,Adder venom,pt
A302783,cause,Puff adder venom,pt
A302784,cause,Elapid venom,pt
A302785,cause,Boomslang venom,pt
A302786,cause,Spitting cobra venom,pt
A302787,cause,Funnel web spider venom,pt
A302788,cause,Platypus venom,pt
A302789,cause,Fish venom,pt
A302790,cause,Kitchen cleaning material,pt
A302791,cause,Scouring product,pt
A302792,cause,Dishwashing liquid,pt
A302793,cause,Dishwasher product,pt
A302794,cause,Descaler,pt
A302795,cause,Cleaner for heated surfaces,pt
A302796,cause,Oven cleaner,pt
A302797,cause,Bathroom cleaner,pt
A302798,cause,Bleach,pt
A302799,cause,Toilet cleaner,pt
A302800,cause,Fabric cleaner,pt
A302801,cause,Metal polish,pt
A302802,cause,Drain cleaner,pt
A302803,cause,Brick cleaner,pt
A302804,cause,Furniture polish,pt
A302805,cause,Stain remover,pt
A302806,cause,Dry cleaning agent,pt
A302807,cause,Air freshener,pt
A302808,cause,Solid air freshener,pt
A302809,cause,Aerosol air freshener,pt
A302810,cause,Condensation trap,pt
A302811,cause,Insect repellent,pt
A302812,cause,Mosquito repellant,pt
A302813,cause,Ink,pt
A302814,cause,Duplicating ink,pt
A302815,cause,Correction fluid,pt
A302816,cause,Paint,pt
A302817,cause,Blacking,pt
A302818,cause,Paint stripper,pt
A302819,cause,Sugar soap,pt
A302820,cause,Brush restorer,pt
A302821,cause,Wallpaper stripper,pt
A302822,cause,Filler,pt
A302823,cause,Graffiti remover,pt
A302824,cause,Paint thinners,pt
A302825,cause,Damp-proof liquid,pt
A302826,cause,Sealant,pt
A302827,cause,Mold killer,pt
A302828,cause,Automotive product,pt
A302829,cause,Screenwash,pt
A302830,cause,Exhaust repair agent,pt
A302831,cause,Lubricant substance,pt
A302832,cause,Rust remover,pt
A302833,cause,Car shampoo,pt
A302834,cause,Brake fluid,pt
A302835,cause,De-icer,pt
A302836,cause,Gardening product,pt
A302837,cause,Cut flower food,pt
A302838,cause,Leaf shine,pt
A302839,cause,Rooting compound,pt
A302840,cause,Cyanoacrylate,pt
A302841,cause,Polystyrene,pt
A302842,cause,Shoe care product,pt
A302843,cause,Shoe polish,pt
A302844,cause,Shoe dye,pt
A302845,cause,Canvas shoe whitener,pt
A302846,cause,Shoe waterproofer,pt
A302847,cause,Photographic material,pt
A302848,cause,Button battery,pt
A302849,cause,Dry battery,pt
A302850,cause,Battery fluid,pt
A302851,cause,Firelighter,pt
A302852,cause,Fire extinguisher material,pt
A302853,cause,Fire retardant,pt
A302854,cause,Toy or novelty,pt
A302855,cause,Fluorescent ornament,pt
A302856,cause,Fireworks,pt
A302857,cause,Crayon,pt
A302858,cause,Pet animal care product,pt
A302859,cause,Aquarium or pond product,pt
A302860,cause,Egg white,pt
A302861,cause,Protein,pt
A302862,cause,Seminal fluid,pt
A302863,cause,Allergen,pt
A302864,cause,Blood material,pt
A302865,cause,Ion,pt
A302866,cause,Organic phosphorus compound,pt
A302867,cause,Azo dye,pt
A302868,cause,Sodium benzoate,pt
A302869,cause,Latex,pt
A302870,cause,Pressure change,pt
A302871,cause,Abnormal gravitational force,pt
A302872,cause,Centrifugal force,pt
A302873,cause,Isoproterenol,pt
A302874,cause,Conflagration,pt
A302875,cause,Fluorine compound,pt
A302876,cause,Fluorine,pt
A302877,cause,Fusarium sporotrichiella,pt
A302878,cause,Benzodiazepine,pt
A302879,cause,Minoxidil,pt
A302880,cause,Misoprostol,pt
A302881,cause,Methyl benzene,pt
A302882,cause,Eimeria,pt
A302883,cause,Missile,pt
A302884,cause,Pellet gun missile,pt
A302885,cause,Bullet,pt
A302886,cause,Shotgun shot,pt
A302887,cause,Zipper,pt
A302888,cause,Clostridium histolyticum,pt
A302889,cause,Clostridium septicum,pt
A302890,cause,Clostridium sordellii,pt
A302891,cause,Methicillin resistant Staphylococcus aureus,pt
A302892,cause,Enterobius vermicularis,pt
A302893,cause,Schistosoma japonicum,pt
A302894,cause,Central nervous system agent,pt
A302895,cause,Anticholinergic agent,pt
A302896,cause,Antispasmodic,pt
A302897,cause,Legionella pneumophila,pt
A302898,cause,Mycoplasma hominis,pt
A302899,cause,Orientia tsutsugamushi,pt
A302900,cause,Echinostoma ilocanum,pt
A302901,cause,Corrosive chemical,pt
A302902,cause,Biological agent,pt
A302903,cause,Antacid,pt
A302904,cause,Thermal agent,pt
A302905,cause,Mucus,pt
A302906,cause,Mivacurium,pt
A302907,cause,Microaerophilic streptococcus,pt
A302908,cause,Needle,pt
A302909,cause,Nail device,pt
A302910,cause,Astroviridae,pt
A302911,cause,Puumala virus,pt
A302912,cause,Xylohypha bantiana,pt
A302913,cause,Animal bone,pt
A302914,cause,Exophiala jeanselmei,pt
A302915,cause,Sulfonamide -class of antibiotic-,pt
A302916,cause,Trimethoprim,pt
A302917,cause,Pertussis vaccine,pt
A302918,cause,Dextropropoxyphene,pt
A302919,cause,Phenazocine,pt
A302920,cause,Methadone analog,pt
A302921,cause,Dextromoramide,pt
A302922,cause,Dipipanone,pt
A302923,cause,Morphinan opioid,pt
A302924,cause,Buprenorphine,pt
A302925,cause,Nalbuphine,pt
A302926,cause,Pethidine analog,pt
A302927,cause,Alfentanil,pt
A302928,cause,Fentanyl,pt
A302929,cause,Phenoperidine,pt
A302930,cause,Meptazinol,pt
A302931,cause,Levorphanol,pt
A302932,cause,Acemetacin,pt
A302933,cause,Azapropazone,pt
A302934,cause,Diclofenac,pt
A302935,cause,Etodolac,pt
A302936,cause,Felbinac,pt
A302937,cause,Fenoprofen,pt
A302938,cause,Flurbiprofen,pt
A302939,cause,Ketorolac,pt
A302940,cause,Nabumetone,pt
A302941,cause,Nefopam,pt
A302942,cause,Oxyphenbutazone,pt
A302943,cause,Sulindac,pt
A302944,cause,Tenoxicam,pt
A302945,cause,Tiaprofenic acid,pt
A302946,cause,Tolmetin,pt
A302947,cause,Diagnostic substance,pt
A302948,cause,Radiopharmaceutical agent,pt
A302949,cause,Contrast media,pt
A302950,cause,X-ray contrast media,pt
A302951,cause,Magnetic resonance imaging contrast medium agent,pt
A302952,cause,Allergen extract vaccine,pt
A302953,cause,Diagnostic dye,pt
A302954,cause,Ulcer healing agent,pt
A302955,cause,Sucralfate,pt
A302956,cause,Cimetidine,pt
A302957,cause,Famotidine,pt
A302958,cause,Nizatidine,pt
A302959,cause,Ranitidine,pt
A302960,cause,Proton pump inhibitor,pt
A302961,cause,Omeprazole,pt
A302962,cause,Lansoprazole,pt
A302963,cause,Carbenoxolone,pt
A302964,cause,Pirenzepine,pt
A302965,cause,Mesalazine,pt
A302966,cause,Loperamide,pt
A302967,cause,Motility stimulant,pt
A302968,cause,Cisapride,pt
A302969,cause,Nabilone,pt
A302970,cause,Domperidone,pt
A302971,cause,Metoclopramide,pt
A302972,cause,5-HT>3< receptor antagonist,pt
A302973,cause,Danthron,pt
A302974,cause,Sodium picosulfate,pt
A302975,cause,Lactulose,pt
A302976,cause,Bulk-forming laxative,pt
A302977,cause,Anthraquinone laxative,pt
A302978,cause,Cascara,pt
A302979,cause,Senna,pt
A302980,cause,Docusate,pt
A302981,cause,Cholelitholytic AND/OR choleretic agent,pt
A302982,cause,Etomidate,pt
A302983,cause,Propofol,pt
A302984,cause,Isoflurane,pt
A302985,cause,Trichloroethylene,pt
A302986,cause,Desflurane,pt
A302987,cause,Bupivacaine,pt
A302988,cause,Dibucaine,pt
A302989,cause,Prilocaine,pt
A302990,cause,Benzocaine,pt
A302991,cause,Benoxinate,pt
A302992,cause,Proxymetacaine,pt
A302993,cause,Immune enhancement agent,pt
A302994,cause,Alkylating agent,pt
A302995,cause,Dibromomannitol,pt
A302996,cause,Treosulfan,pt
A302997,cause,Nitrogen mustard derivative,pt
A302998,cause,Ethoglucid,pt
A302999,cause,Ifosfamide,pt
A303000,cause,Melphalan,pt
A303001,cause,Estramustine,pt
A303002,cause,Mechlorethamine,pt
A303003,cause,Nitrosureas,pt
A303004,cause,Carmustine,pt
A303005,cause,Lomustine,pt
A303006,cause,Triazene antineoplastic,pt
A303007,cause,Dacarbazine,pt
A303008,cause,Cytotoxic antibiotic,pt
A303009,cause,Plicamycin,pt
A303010,cause,Aclarubicin,pt
A303011,cause,Mitoxantrone,pt
A303012,cause,Doxorubicin,pt
A303013,cause,Epirubicin,pt
A303014,cause,Idarubicin,pt
A303015,cause,Antimetabolite,pt
A303016,cause,Mercuric oxide,pt
A303017,cause,Thioguanine,pt
A303018,cause,Pentostatin,pt
A303019,cause,Etoposide,pt
A303020,cause,Amsacrine,pt
A303021,cause,Carboplatin,pt
A303022,cause,Hydroxycarbamide,pt
A303023,cause,Razoxane,pt
A303024,cause,Erwinia asparaginase,pt
A303025,cause,Paclitaxel,pt
A303026,cause,Fludarabine,pt
A303027,cause,Aminoglutethimide,pt
A303028,cause,Estrogen antagonist,pt
A303029,cause,Trilostane,pt
A303030,cause,Tamoxifen,pt
A303031,cause,Formestane,pt
A303032,cause,Vinca alkaloid,pt
A303033,cause,Vindesine,pt
A303034,cause,Ciclosporin,pt
A303035,cause,Lysuride,pt
A303036,cause,Bromocriptine,pt
A303037,cause,Lithium,pt
A303038,cause,Amoxapine,pt
A303039,cause,Butriptyline,pt
A303040,cause,Clomipramine,pt
A303041,cause,Desipramine,pt
A303042,cause,Dosulepin,pt
A303043,cause,Doxepin,pt
A303044,cause,Iprindole,pt
A303045,cause,Lofepramine,pt
A303046,cause,Nortriptyline,pt
A303047,cause,Protriptyline,pt
A303048,cause,Trimipramine,pt
A303049,cause,Phenelzine,pt
A303050,cause,Iproniazid,pt
A303051,cause,Isocarboxazid,pt
A303052,cause,Tranylcypromine,pt
A303053,cause,Moclobemide,pt
A303054,cause,Tryptophan,pt
A303055,cause,Venlafaxine,pt
A303056,cause,Selective serotonin re-uptake inhibitor,pt
A303057,cause,Sertraline,pt
A303058,cause,Paroxetine,pt
A303059,cause,Nefazodone,pt
A303060,cause,Citalopram,pt
A303061,cause,Fluoxetine,pt
A303062,cause,Fluvoxamine,pt
A303063,cause,Tetracyclic antidepressant,pt
A303064,cause,Maprotiline,pt
A303065,cause,Mianserin,pt
A303066,cause,Trazodone,pt
A303067,cause,Viloxazine,pt
A303068,cause,Beclamide,pt
A303069,cause,Lamotrigine,pt
A303070,cause,Piracetam,pt
A303071,cause,Gabapentin,pt
A303072,cause,Barbiturate antiepileptic,pt
A303073,cause,Mephobarbital,pt
A303074,cause,Vigabatrin,pt
A303075,cause,Clonazepam,pt
A303076,cause,Zopiclone,pt
A303077,cause,Zolpidem,pt
A303078,cause,Chlormezanone,pt
A303079,cause,Methyprylon,pt
A303080,cause,Cyclobarbital,pt
A303081,cause,Flunitrazepam,pt
A303082,cause,Loprazolam,pt
A303083,cause,Lormetazepam,pt
A303084,cause,Triazolam,pt
A303085,cause,Alprazolam,pt
A303086,cause,Bromazepam,pt
A303087,cause,Clobazam,pt
A303088,cause,Clorazepate dipotassium,pt
A303089,cause,Ketazolam,pt
A303090,cause,Oxazepam,pt
A303091,cause,Prazepam,pt
A303092,cause,Midazolam,pt
A303093,cause,Chloral sedative,pt
A303094,cause,Dichloralphenazone,pt
A303095,cause,Triclofos sodium,pt
A303096,cause,Buspirone,pt
A303097,cause,Clomethiazole,pt
A303098,cause,Sulpiride,pt
A303099,cause,Loxapine,pt
A303100,cause,Clozapine,pt
A303101,cause,Risperidone,pt
A303102,cause,Tetrabenazine,pt
A303103,cause,Benperidol,pt
A303104,cause,Droperidol,pt
A303105,cause,Diphenylbutylpiperidine derivative antipsychotic agent,pt
A303106,cause,Pimozide,pt
A303107,cause,Fluspirilene,pt
A303108,cause,Methotrimeprazine,pt
A303109,cause,Pericyazine,pt
A303110,cause,Thiethylperazine,pt
A303111,cause,Pipotiazine,pt
A303112,cause,Thioridazine,pt
A303113,cause,Perphenazine,pt
A303114,cause,Trifluoperazine,pt
A303115,cause,Thioxanthene derivative antipsychotic agent,pt
A303116,cause,Chlorprothixene,pt
A303117,cause,Flupentixol decanoate,pt
A303118,cause,Zuclopenthixol decanoate,pt
A303119,cause,Zuclopenthixol,pt
A303120,cause,Flupentixol,pt
A303121,cause,Oxypertine,pt
A303122,cause,Remoxipride,pt
A303123,cause,DOPA decarboxylase inhibitor,pt
A303124,cause,Selegiline,pt
A303125,cause,Atenolol,pt
A303126,cause,Pilocarpine hydrochloride,pt
A303127,cause,Alpha-adrenoceptor agonist,pt
A303128,cause,Beta-adrenoceptor agonist,pt
A303129,cause,Albuterol,pt
A303130,cause,Central alpha-adrenoceptor agonist,pt
A303131,cause,Respiratory stimulant,pt
A303132,cause,Antidote,pt
A303133,cause,Mefloquine,pt
A303134,cause,Aminoglycoside -class of antibiotic-,pt
A303135,cause,Gentamicin,pt
A303136,cause,Tobramycin,pt
A303137,cause,Netilmicin,pt
A303138,cause,Azithromycin,pt
A303139,cause,Clarithromycin,pt
A303140,cause,Sodium fusidate,pt
A303141,cause,Spectinomycin,pt
A303142,cause,Vancomycin,pt
A303143,cause,Fusidic acid,pt
A303144,cause,Quinolone -class of antibiotic-,pt
A303145,cause,Floxacillin,pt
A303146,cause,Piperacillin,pt
A303147,cause,First generation cephalosporin,pt
A303148,cause,Cefadroxil,pt
A303149,cause,Cephazolin,pt
A303150,cause,Cephradine,pt
A303151,cause,Moxalactam,pt
A303152,cause,Second generation cephalosporin,pt
A303153,cause,Cefaclor,pt
A303154,cause,Cefuroxime,pt
A303155,cause,Cefamandole,pt
A303156,cause,Third generation cephalosporin,pt
A303157,cause,Cefotaxime,pt
A303158,cause,Ceftazidime,pt
A303159,cause,Ceftizoxime,pt
A303160,cause,Cefixime,pt
A303161,cause,Cefodizime,pt
A303162,cause,Cefpodoxime,pt
A303163,cause,Ceftriaxone,pt
A303164,cause,Ceftibuten,pt
A303165,cause,Cefsulodin,pt
A303166,cause,Fourth generation cephalosporin,pt
A303167,cause,Cefpirome,pt
A303168,cause,Antileprotic drug,pt
A303169,cause,Pneumococcal vaccine,pt
A303170,cause,Meningococcal polysaccharide vaccine,pt
A303171,cause,Influenza virus vaccine,pt
A303172,cause,"Measles, mumps and rubella vaccine",pt
A303173,cause,Antiserum,pt
A303174,cause,Carbimazole,pt
A303175,cause,Anabolic steroid,pt
A303176,cause,Hypothalamic or pituitary hormone,pt
A303177,cause,Thyroid stimulating hormone,pt
A303178,cause,Vitamin B,pt
A303179,cause,Disopyramide,pt
A303180,cause,Thiazide diuretic,pt
A303181,cause,Bendroflumethiazide,pt
A303182,cause,Loop diuretic,pt
A303183,cause,Potassium-sparing diuretic,pt
A303184,cause,Osmotic diuretic,pt
A303185,cause,Inotropic agent,pt
A303186,cause,Phosphodiesterase inhibitor,pt
A303187,cause,Vasoconstrictor,pt
A303188,cause,Nitrate-based vasodilating agent,pt
A303189,cause,Peripheral/cerebral vasodilator,pt
A303190,cause,Tuberculin purified protein derivative,pt
A303191,cause,Tripotassium dicitratobismuthate,pt
A303192,cause,Liquorice,pt
A303193,cause,Olsalazine,pt
A303194,cause,Sulfasalazine,pt
A303195,cause,Docusate sodium,pt
A303196,cause,Hyoscine butylbromide,pt
A303197,cause,Peppermint oil,pt
A303198,cause,Alverine,pt
A303199,cause,Mebeverine,pt
A303200,cause,Dicyclomine,pt
A303201,cause,Mepenzolate,pt
A303202,cause,Pipenzolate,pt
A303203,cause,Poldine,pt
A303204,cause,Propantheline,pt
A303205,cause,Chenodiol,pt
A303206,cause,Dehydrocholic acid,pt
A303207,cause,Ursodiol,pt
A303208,cause,Thiopentone,pt
A303209,cause,Benoxinate hydrochloride,pt
A303210,cause,Amifostine,pt
A303211,cause,Aldesleukin,pt
A303212,cause,Colony stimulating factor,pt
A303213,cause,Molgramostim,pt
A303214,cause,Lenograstim,pt
A303215,cause,Filgrastim,pt
A303216,cause,Levamisole,pt
A303217,cause,Dimethylsulfoxide,pt
A303218,cause,Mazindol,pt
A303219,cause,Phentermine,pt
A303220,cause,Dexfenfluramine,pt
A303221,cause,Diethylpropion,pt
A303222,cause,Fenfluramine,pt
A303223,cause,Dopamine agonist agent,pt
A303224,cause,Benserazide,pt
A303225,cause,Carbidopa,pt
A303226,cause,Apomorphine,pt
A303227,cause,Pergolide,pt
A303228,cause,Lithium carbonate,pt
A303229,cause,Lithium citrate,pt
A303230,cause,Butobarbital,pt
A303231,cause,Amobarbital sodium,pt
A303232,cause,Carbamate sedative,pt
A303233,cause,Haloperidol decanoate,pt
A303234,cause,Phenothiazine derivative antipsychotic agent,pt
A303235,cause,Fluphenazine decanoate,pt
A303236,cause,Fluphenazine enanthate,pt
A303237,cause,Pemoline,pt
A303238,cause,Methylphenidate,pt
A303239,cause,Prolintane,pt
A303240,cause,Dextroamphetamine,pt
A303241,cause,Disulfiram,pt
A303242,cause,Beta 1 blocking agent,pt
A303243,cause,Acebutolol,pt
A303244,cause,Betaxolol hydrochloride,pt
A303245,cause,Bisoprolol,pt
A303246,cause,Celiprolol,pt
A303247,cause,Esmolol,pt
A303248,cause,Metoprolol,pt
A303249,cause,Non-selective beta-blocking agent,pt
A303250,cause,Nadolol,pt
A303251,cause,Pindolol,pt
A303252,cause,Carvedilol,pt
A303253,cause,Metipranolol,pt
A303254,cause,Carteolol,pt
A303255,cause,Labetalol,pt
A303256,cause,Levobunolol,pt
A303257,cause,Oxprenolol,pt
A303258,cause,Penbutolol,pt
A303259,cause,Sotalol,pt
A303260,cause,Timolol,pt
A303261,cause,Alpha-adrenergic blocking agent,pt
A303262,cause,Alfuzosin,pt
A303263,cause,Doxazosin,pt
A303264,cause,Indoramin,pt
A303265,cause,Phentolamine,pt
A303266,cause,Prazosin,pt
A303267,cause,Terazosin,pt
A303268,cause,Nicotine agent,pt
A303269,cause,Lidoflazine,pt
A303270,cause,Nifedipine,pt
A303271,cause,Prenylamine,pt
A303272,cause,Isradipine,pt
A303273,cause,Felodipine,pt
A303274,cause,Lacidipine,pt
A303275,cause,Nimodipine,pt
A303276,cause,Amlodipine,pt
A303277,cause,Diltiazem,pt
A303278,cause,Nicardipine,pt
A303279,cause,Verapamil,pt
A303280,cause,Acetylcholine chloride,pt
A303281,cause,Methacholine,pt
A303282,cause,Physostigmine,pt
