terminologyId,feature,name,termType
A305836,bodySite,Axillary lymph node,pt
A305837,bodySite,Inguinal lymph node,pt
A305838,bodySite,epitrochlear lymph node,pt
A305839,bodySite,Popliteal lymph node,pt
A305840,bodySite,renal artery,pt
A305841,bodySite,wrist and/or hand,pt
A305842,bodySite,Tendon and/or tendon sheath,pt
A305843,bodySite,palatine mucous membrane,pt
A305844,bodySite,gingival mucous membrane,pt
A305845,bodySite,mucous membrane of floor of mouth,pt
A305846,bodySite,Jejunal,pt
A305847,bodySite,Pulmonary venous,pt
A305848,bodySite,Flank,pt
A305849,bodySite,Ocular adnexa,pt
A305850,bodySite,Femoral and/or popliteal artery structures,pt
A305851,bodySite,Perianal surface region,pt
A305852,bodySite,Iliac and/or femoral artery structures,pt
A305853,bodySite,Fifth toe,pt
A305854,bodySite,lumbar vertebra,pt
A305855,bodySite,Thoracic duct,pt
A305856,bodySite,nail of toe,pt
A305857,bodySite,Skin structure of toe,pt
A305858,bodySite,Skin structure of extremity,pt
A305859,bodySite,Epigastric region,pt
A305860,bodySite,Pelvic floor,pt
A305861,bodySite,Skin structure of sacral region,pt
A305862,bodySite,Hair appendage,pt
A305863,bodySite,rectouterine pouch,pt
A305864,bodySite,Vitreous and/or retinal structures,pt
A305865,bodySite,amniotic cavity,pt
A305866,bodySite,articulations of laryngeal cartilage,pt
A305867,bodySite,Nasolacrimal duct,pt
A305868,bodySite,Stomach wall,pt
A305869,bodySite,Extrahepatic duct,pt
A305870,bodySite,Endometrial,pt
A305871,bodySite,Epiglottis,pt
A305872,bodySite,Skin structure of chin,pt
A305873,bodySite,Skin structure of scalp,pt
A305874,bodySite,Skin structure of abdomen,pt
A305875,bodySite,Skin structure of hip,pt
A305876,bodySite,Vomer bone,pt
A305877,bodySite,pisiform bone of hand,pt
A305878,bodySite,Trapezoid bone,pt
A305879,bodySite,soft tissues of inguinal region,pt
A305880,bodySite,Skeletal muscle structure of abdomen,pt
A305881,bodySite,abdominal viscus,pt
A305882,bodySite,Oropharyngeal,pt
A305883,bodySite,Hypopharyngeal,pt
A305884,bodySite,Respiratory tract,pt
A305885,bodySite,lesser curvature of stomach,pt
A305886,bodySite,greater curvature of stomach,pt
A305887,bodySite,Parietal peritoneum,pt
A305888,bodySite,frenulum of foreskin,pt
A305889,bodySite,Cerebral meninges,pt
A305890,bodySite,thyroglossal duct,pt
A305891,bodySite,occipital lymph node,pt
A305892,bodySite,parotid lymph node,pt
A305893,bodySite,facial lymph node,pt
A305894,bodySite,submandibular lymph node,pt
A305895,bodySite,submental lymph node,pt
A305896,bodySite,mandibular lymph node,pt
A305897,bodySite,submaxillary lymph node,pt
A305898,bodySite,supraclavicular lymph node,pt
A305899,bodySite,jugular lymph node,pt
A305900,bodySite,retropharyngeal lymph node,pt
A305901,bodySite,prelaryngeal lymph node,pt
A305902,bodySite,delphian lymph node,pt
A305903,bodySite,pretracheal lymph node,pt
A305904,bodySite,Infraclavicular lymph node,pt
A305905,bodySite,scalene lymph node,pt
A305906,bodySite,lymph node of thorax,pt
A305907,bodySite,prevertebral lymph node,pt
A305908,bodySite,prepericardial lymph node,pt
A305909,bodySite,intrapulmonary lymph node,pt
A305910,bodySite,hilar lymph node,pt
A305911,bodySite,"Tracheobronchial lymph node, located near carina",pt
A305912,bodySite,paratracheal lymph node,pt
A305913,bodySite,Supramammary lymph node,pt
A305914,bodySite,esophageal lymph node,pt
A305915,bodySite,Intercostal lymph node,pt
A305916,bodySite,diaphragmatic lymph node,pt
A305917,bodySite,innominate lymph node,pt
A305918,bodySite,Gut-associated lymph node,pt
A305919,bodySite,celiac lymph node,pt
A305920,bodySite,juxtaintestinal lymph node,pt
A305921,bodySite,hepatic lymph node,pt
A305922,bodySite,cystic lymph node,pt
A305923,bodySite,lymph node of epiploic foramen,pt
A305924,bodySite,lymph node of lesser curvature of stomach,pt
A305925,bodySite,lymph node of greater curvature of stomach,pt
A305926,bodySite,lymph node ring of cardia of stomach,pt
A305927,bodySite,gastro-omental lymph node,pt
A305928,bodySite,pyloric lymph node,pt
A305929,bodySite,suprapyloric lymph node,pt
A305930,bodySite,subpyloric lymph node,pt
A305931,bodySite,retropyloric lymph node,pt
A305932,bodySite,pancreaticosplenic lymph node,pt
A305933,bodySite,splenic lymph node,pt
A305934,bodySite,pancreatic lymph node,pt
A305935,bodySite,pancreaticoduodenal lymph node,pt
A305936,bodySite,aortic lymph node,pt
A305937,bodySite,renal hilar lymph node,pt
A305938,bodySite,lumbar lymph node,pt
A305939,bodySite,intestinal lymph node,pt
A305940,bodySite,sigmoid lymph node,pt
A305941,bodySite,ileocolic lymph node,pt
A305942,bodySite,midcolic lymph node,pt
A305943,bodySite,colic lymph node,pt
A305944,bodySite,retroperitoneal lymph node,pt
A305945,bodySite,"retroperitoneal region, excluding major organs",pt
A305946,bodySite,prececal lymph node,pt
A305947,bodySite,retrocecal lymph node,pt
A305948,bodySite,appendicular lymph node,pt
A305949,bodySite,Pelvic lymph node,pt
A305950,bodySite,Subiliac lymph node,pt
A305951,bodySite,interiliac lymph node,pt
A305952,bodySite,obturator lymph node,pt
A305953,bodySite,hypogastric lymph node,pt
A305954,bodySite,gluteal lymph node,pt
A305955,bodySite,sacral lymph node,pt
A305956,bodySite,parametrial lymph node,pt
A305957,bodySite,epigastric lymph node,pt
A305958,bodySite,presymphysial lymph node,pt
A305959,bodySite,uterine paracervical lymph node,pt
A305960,bodySite,paravesicular lymph node,pt
A305961,bodySite,prevesicular lymph node,pt
A305962,bodySite,postvesicular lymph node,pt
A305963,bodySite,paravaginal lymph node,pt
A305964,bodySite,pararectal lymph node,pt
A305965,bodySite,central axillary lymph node,pt
A305966,bodySite,pectoral axillary lymph node,pt
A305967,bodySite,subscapular axillary lymph node,pt
A305968,bodySite,paramammary lymph node,pt
A305969,bodySite,cubital lymph node,pt
A305970,bodySite,Prefemoral lymph node,pt
A305971,bodySite,tibial lymph node,pt
A305972,bodySite,fibular lymph node,pt
A305973,bodySite,Lingual tonsil,pt
A305974,bodySite,Lacrimal bone,pt
A305975,bodySite,Sympathetic nervous system,pt
A305976,bodySite,digestive system,pt
A305977,bodySite,ilium,pt
A305978,bodySite,Abdominal vascular,pt
A305979,bodySite,Portal venous system,pt
A305980,bodySite,cerebral cortex,pt
A305981,bodySite,artery of neck,pt
A305982,bodySite,Thigh,pt
A305983,bodySite,phrenic nerve,pt
A305984,bodySite,Lumbosacral plexus,pt
A305985,bodySite,Palatine bone,pt
A305986,bodySite,Nasal bone,pt
A305987,bodySite,Hyoid bone,pt
A305988,bodySite,Ethmoid bone,pt
A305989,bodySite,Abdominal lymph node,pt
A305990,bodySite,cardiovascular system,pt
A305991,bodySite,suprasellar region,pt
A305992,bodySite,Pineal,pt
A305993,bodySite,retrobulbar part of optic nerve,pt
A305994,bodySite,Smooth muscle (organ),pt
A305995,bodySite,auricular appendage,pt
A305996,bodySite,Digit,pt
A305997,bodySite,integumentary system,pt
A305998,bodySite,Periosteum,pt
A305999,bodySite,Pontine,pt
A306000,bodySite,iliac artery,pt
A306001,bodySite,Facial nerve branch on face,pt
A306002,bodySite,interscapular region of back,pt
A306003,bodySite,tendon of finger,pt
A306004,bodySite,basilar sinus,pt
A306005,bodySite,renal vein,pt
A306006,bodySite,Pulmonary alveolar,pt
A306007,bodySite,Tunica intima of vein,pt
A306008,bodySite,Thymus gland,pt
A306009,bodySite,humeroulnar joint,pt
A306010,bodySite,Tonsil and adenoid,pt
A306011,bodySite,Subcutaneous tissue structure of face,pt
A306012,bodySite,Cervical canal,pt
A306013,bodySite,supraorbital nerve,pt
A306014,bodySite,Yolk sac,pt
A306015,bodySite,Trigeminal nerve,pt
A306016,bodySite,Retrocecal space,pt
A306017,bodySite,Hypochondriac region,pt
A306018,bodySite,Intercostal artery,pt
A306019,bodySite,lingual vein,pt
A306020,bodySite,Auerbach's plexus,pt
A306021,bodySite,Skin structure of supraorbital area,pt
A306022,bodySite,sinus of Valsalva,pt
A306023,bodySite,Lumbosacral region,pt
A306024,bodySite,extensor pollicis longus muscle tendon sheath,pt
A306025,bodySite,Bronchiole,pt
A306026,bodySite,geniculate ganglion,pt
A306027,bodySite,Cerebral white matter,pt
A306028,bodySite,Glenoid,pt
A306029,bodySite,neck of scapula,pt
A306030,bodySite,Calcaneal tubercle,pt
A306031,bodySite,Forehead,pt
A306032,bodySite,oral region of face,pt
A306033,bodySite,femoral nerve,pt
A306034,bodySite,Spinal cord tissue,pt
A306035,bodySite,Heel,pt
A306036,bodySite,Midbrain,pt
A306037,bodySite,Nerve root,pt
A306038,bodySite,Chondrocostal synchondrosis,pt
A306039,bodySite,costal cartilage,pt
A306040,bodySite,Thoracic cage,pt
A306041,bodySite,brachiocephalic vein,pt
A306042,bodySite,Spinal cord meninges,pt
A306043,bodySite,Nigrostriate fibers,pt
A306044,bodySite,Perichondrium,pt
A306045,bodySite,Eustachian canal,pt
A306046,bodySite,Base of skull,pt
A306047,bodySite,Zygomatic arch,pt
A306048,bodySite,Accessory nerve,pt
A306049,bodySite,Vagus nerve,pt
A306050,bodySite,Glossopharyngeal nerve,pt
A306051,bodySite,nasociliary nerve,pt
A306052,bodySite,Body part,pt
A306053,bodySite,Alveolar process,pt
A306054,bodySite,Hypoglossal nerve,pt
A306055,bodySite,interstitial tissue of kidney,pt
A306056,bodySite,ligament of hand,pt
A306057,bodySite,hepatic vein,pt
A306058,bodySite,ileocolic vein,pt
A306059,bodySite,Hypogastric region,pt
A306060,bodySite,hair of skin region,pt
A306061,bodySite,Corpus callosum,pt
A306062,bodySite,Buttock,pt
A306063,bodySite,vertebral artery,pt
A306064,bodySite,coccyx,pt
A306065,bodySite,Venous structure of head and/or neck,pt
A306066,bodySite,ileocolic artery,pt
A306067,bodySite,Femoropopliteal vein,pt
A306068,bodySite,angular gyrus,pt
A306069,bodySite,nail root,pt
A306070,bodySite,Mucocutaneous junction,pt
A306071,bodySite,Carpometacarpal joint structure of thumb,pt
A306072,bodySite,Sacrococcygeal region,pt
A306073,bodySite,Tendon of rotator cuff of shoulder,pt
A306074,bodySite,condyle of tibia,pt
A306075,bodySite,flexor pollicis longus muscle tendon,pt
A306076,bodySite,Dural sinus,pt
A306077,bodySite,recurrent laryngeal nerve,pt
A306078,bodySite,Leptomeninges,pt
A306079,bodySite,Periungual skin,pt
A306080,bodySite,Pyloric antrum,pt
A306081,bodySite,Sweat gland duct,pt
A306082,bodySite,Thoracic spinal cord,pt
A306083,bodySite,Esophageal muscularis propria,pt
A306084,bodySite,nucleus pulposus of intervertebral disc,pt
A306085,bodySite,rectosigmoid junction,pt
A306086,bodySite,substernal region,pt
A306087,bodySite,Vitreous membrane,pt
A306088,bodySite,navicular,pt
A306089,bodySite,Lumbosacral spinal cord nerve root,pt
A306090,bodySite,Skeletal muscle system,pt
A306091,bodySite,ligament,pt
A306092,bodySite,Cricothyroid articulation,pt
A306093,bodySite,Cervical esophagus,pt
A306094,bodySite,tarsal canal,pt
A306095,bodySite,Shin,pt
A306096,bodySite,Thyroid cartilage,pt
A306097,bodySite,Vulval vein,pt
A306098,bodySite,Lumbar spinal cord,pt
A306099,bodySite,Cardiopulmonary circulatory system,pt
A306100,bodySite,Optic chiasma,pt
A306101,bodySite,papillary muscle,pt
A306102,bodySite,Lining of anal canal,pt
A306103,bodySite,Cheek,pt
A306104,bodySite,pterygoid muscle,pt
A306105,bodySite,carotid sinus,pt
A306106,bodySite,Splanchnic nerve,pt
A306107,bodySite,Mediastinal lymph node,pt
A306108,bodySite,Conjunctival sac,pt
A306109,bodySite,Femoral canal,pt
A306110,bodySite,Hepatic capsule,pt
A306111,bodySite,radius,pt
A306112,bodySite,ulna,pt
A306113,bodySite,Embryonic,pt
A306114,bodySite,gastrointestinal subserosa,pt
A306115,bodySite,mucous membrane of larynx,pt
A306116,bodySite,Muscle tissue,pt
A306117,bodySite,Preferential interatrial pathway,pt
A306118,bodySite,Vestibular window,pt
A306119,bodySite,ulnar tunnel,pt
A306120,bodySite,Ischiorectal fossa,pt
A306121,bodySite,Vestibulocochlear nerve,pt
A306122,bodySite,"Brodmann areas 17 (striate cortex), 18 (parastriate cortex) and 19 (peristriate cortex) of the occipital lobe",pt
A306123,bodySite,sacroiliac region,pt
A306124,bodySite,transplanted kidney,pt
A306125,bodySite,paraurethral gland,pt
A306126,bodySite,myocardium of apex of heart,pt
A306127,bodySite,Sternocostal joint,pt
A306128,bodySite,Seminiferous tubule,pt
A306129,bodySite,torcular Herophili,pt
A306130,bodySite,lumbosacral vertebrae,pt
A306131,bodySite,Sacral region back,pt
A306132,bodySite,radial vein,pt
A306133,bodySite,sphenopalatine ganglion,pt
A306134,bodySite,base of heart,pt
A306135,bodySite,myocardium of anteroseptal region,pt
A306136,bodySite,fetal tunica vasculosa lentis,pt
A306137,bodySite,Cervical sympathetic trunk,pt
A306138,bodySite,brachiocephalic artery,pt
A306139,bodySite,lunate bone,pt
A306140,bodySite,myocardium of inferolateral region,pt
A306141,bodySite,beta Cell of islet,pt
A306142,bodySite,humeroradial joint,pt
A306143,bodySite,multiple topographic sites,pt
A306144,bodySite,Mammary lobule,pt
A306145,bodySite,Joint of hallux,pt
A306146,bodySite,Joint structure of shoulder region,pt
A306147,bodySite,Gastrointestinal muscular layer,pt
A306148,bodySite,scaphoid,pt
A306149,bodySite,rectovaginal septum,pt
A306150,bodySite,Primitive foregut,pt
A306151,bodySite,Clivus,pt
A306152,bodySite,hemorrhoidal plexus,pt
A306153,bodySite,Scalp,pt
A306154,bodySite,Enamel,pt
A306155,bodySite,vault of skull,pt
A306156,bodySite,Apocrine gland,pt
A306157,bodySite,precordium,pt
A306158,bodySite,adrenal artery,pt
A306159,bodySite,Symphysis pubis,pt
A306160,bodySite,Body cavity region,pt
A306161,bodySite,Serous membrane,pt
A306162,bodySite,Antihelix,pt
A306163,bodySite,cerebral artery,pt
A306164,bodySite,capitate bone,pt
A306165,bodySite,base of metacarpal bone,pt
A306166,bodySite,cavernous sinus,pt
A306167,bodySite,medulla of kidney,pt
A306168,bodySite,Premotor cortex,pt
A306169,bodySite,Esophageal aperture of diaphragm,pt
A306170,bodySite,Cloaca,pt
A306171,bodySite,Cloacogenic zone,pt
A306172,bodySite,tuberculum impar,pt
A306173,bodySite,Decidua,pt
A306174,bodySite,Vascular structure of intestine,pt
A306175,bodySite,Skeletal muscle structure of neck,pt
A306176,bodySite,Pia mater,pt
A306177,bodySite,Skeletal muscle structure of thigh,pt
A306178,bodySite,Synchondrosis,pt
A306179,bodySite,ischium,pt
A306180,bodySite,pubis,pt
A306181,bodySite,Epithelium,pt
A306182,bodySite,postcricoid region,pt
A306183,bodySite,atlas,pt
A306184,bodySite,Perineurium,pt
A306185,bodySite,Interatrial septum,pt
A306186,bodySite,mesonephric duct,pt
A306187,bodySite,Dura mater,pt
A306188,bodySite,Skeletal muscle structure of thorax,pt
A306189,bodySite,Parietal bone,pt
A306190,bodySite,Digestive tract,pt
A306191,bodySite,thoracolumbar region of back,pt
A306192,bodySite,Thenar region,pt
A306193,bodySite,Skeletal system,pt
A306194,bodySite,Thalamic,pt
A306195,bodySite,xiphoid process of sternum,pt
A306196,bodySite,Tenon's capsule,pt
A306197,bodySite,head of metacarpal bone,pt
A306198,bodySite,Skeletal muscle structure of perineum,pt
A306199,bodySite,Joint structure of thoracolumbar region of spine,pt
A306200,bodySite,articular disc of temporomandibular joint,pt
A306201,bodySite,body of pancreas,pt
A306202,bodySite,coccygeal glomus,pt
A306203,bodySite,Glomus jugulare,pt
A306204,bodySite,laryngeal aspect of aryepiglottic fold,pt
A306205,bodySite,Main bronchus,pt
A306206,bodySite,soft tissues of thorax,pt
A306207,bodySite,axillary soft tissues,pt
A306208,bodySite,tail of pancreas,pt
A306209,bodySite,soft tissues of abdomen,pt
A306210,bodySite,urachus,pt
A306211,bodySite,mastoid cell,pt
A306212,bodySite,Parietal pleura,pt
A306213,bodySite,Waldeyer's ring,pt
A306214,bodySite,Carotid body,pt
A306215,bodySite,visceral pericardium,pt
A306216,bodySite,parametrium,pt
A306217,bodySite,periadrenal tissue,pt
A306218,bodySite,rectovesical septum,pt
A306219,bodySite,Visceral pleura,pt
A306220,bodySite,Female genital organ,pt
A306221,bodySite,carina,pt
A306222,bodySite,round ligament of uterus,pt
A306223,bodySite,vallecula of epiglottis,pt
A306224,bodySite,axillary tail of breast,pt
A306225,bodySite,Pars plicata,pt
A306226,bodySite,retropharyngeal area,pt
A306227,bodySite,intercostal muscle,pt
A306228,bodySite,mesenteric vein,pt
A306229,bodySite,muscularis of urinary bladder,pt
A306230,bodySite,nervus intermedius,pt
A306231,bodySite,Uveal tract,pt
A306232,bodySite,aqueous humor,pt
A306233,bodySite,Optic tract,pt
A306234,bodySite,Ear lobule,pt
A306235,bodySite,metaphysis,pt
A306236,bodySite,Gastroduodenal junction,pt
A306237,bodySite,Body system,pt
A306238,bodySite,auditory system,pt
A306239,bodySite,olfactory system,pt
A306240,bodySite,anatomical reproductive system,pt
A306241,bodySite,abdominal vein,pt
A306242,bodySite,vein of thorax,pt
A306243,bodySite,extremity,pt
A306244,bodySite,Abdominal esophagus,pt
A306245,bodySite,pyloric canal,pt
A306246,bodySite,Auricular cartilage,pt
A306247,bodySite,soft tissues of pelvis,pt
A306248,bodySite,Hematopoietic system,pt
A306249,bodySite,Lymphatic structure of abdomen,pt
A306250,bodySite,pituitary fossa,pt
A306251,bodySite,retina,pt
A306252,bodySite,incudomallear articulation,pt
A306253,bodySite,Cardiac septum,pt
A306254,bodySite,Pelvic cavity female genital,pt
A306255,bodySite,nail of finger,pt
A306256,bodySite,frontal region of scalp,pt
A306257,bodySite,Joint structure of shoulder girdle,pt
A306258,bodySite,Articular cartilage of hand joint,pt
A306259,bodySite,Capsular ligament of knee joint,pt
A306260,bodySite,Articular cartilage of shoulder joint,pt
A306261,bodySite,Articular cartilage of hip joint,pt
A306262,bodySite,Articular cartilage of ankle and/or foot,pt
A306263,bodySite,Articular cartilage of femoral head,pt
A306264,bodySite,Periarticular bone structure of shoulder joint,pt
A306265,bodySite,Shoulder joint synovium,pt
A306266,bodySite,Sternoclavicular joint synovium,pt
A306267,bodySite,Acromioclavicular joint synovium,pt
A306268,bodySite,Wrist joint synovium,pt
A306269,bodySite,Metacarpophalangeal joint synovium,pt
A306270,bodySite,Sacroiliac joint synovium,pt
A306271,bodySite,Tibiofibular joint synovium,pt
A306272,bodySite,Ankle joint synovium,pt
A306273,bodySite,Subtalar joint synovium,pt
A306274,bodySite,Talocalcaneonavicular joint synovium,pt
A306275,bodySite,First metatarsophalangeal joint synovium,pt
A306276,bodySite,Metatarsophalangeal joint synovium of lesser toe,pt
A306277,bodySite,Interphalangeal joint synovium of toe,pt
A306278,bodySite,Thoracic region back,pt
A306279,bodySite,Cervical nervous,pt
A306280,bodySite,Tendon of extensor digitorum,pt
A306281,bodySite,metacarpal,pt
A306282,bodySite,pelvic region and/or thigh,pt
A306283,bodySite,radius and/or ulna,pt
A306284,bodySite,ankle and/or foot,pt
A306285,bodySite,sacrum,pt
A306286,bodySite,carpus,pt
A306287,bodySite,phalanx of hand,pt
A306288,bodySite,fibula,pt
A306289,bodySite,calcaneum,pt
A306290,bodySite,phalanx of foot,pt
A306291,bodySite,cardiac vein,pt
A306292,bodySite,Larynx and/or trachea cartilages,pt
A306293,bodySite,Bladder and outflow,pt
A306294,bodySite,Scaphotrapezium ligament,pt
A306295,bodySite,Lunotriquetral ligament,pt
A306296,bodySite,Scapholunate ligament,pt
A306297,bodySite,plantaris muscle tendon,pt
A306298,bodySite,ligament of joint,pt
A306299,bodySite,ligament of head and neck,pt
A306300,bodySite,Axillary vessel,pt
A306301,bodySite,Radial vessel,pt
A306302,bodySite,Ulnar vessel,pt
A306303,bodySite,Radial nerve at wrist,pt
A306304,bodySite,Joint structure of pelvic girdle,pt
A306305,bodySite,pelvic and leg veins,pt
A306306,bodySite,ligament of wrist joint,pt
A306307,bodySite,tarsus,pt
A306308,bodySite,Epiphysis of wrist and/or hand,pt
A306309,bodySite,Mouth and/or pharynx structures,pt
A306310,bodySite,Paraganglia,pt
A306311,bodySite,Orbital complex of bones - roof,pt
A306312,bodySite,frenulum linguae,pt
A306313,bodySite,axis,pt
A306314,bodySite,Joint structure of ankle and/or foot,pt
A306315,bodySite,Shoulder girdle,pt
A306316,bodySite,Anal stump,pt
A306317,bodySite,Perineal vein,pt
A306318,bodySite,Iliac vein,pt
A306319,bodySite,Larynx and/or tracheal structures,pt
A306320,bodySite,Synovial structure of elbow,pt
A306321,bodySite,Synovial structure of wrist,pt
A306322,bodySite,Synovial structure of hip,pt
A306323,bodySite,Synovial structure of knee,pt
A306324,bodySite,Synovial structure of ankle and/or foot,pt
A306325,bodySite,Hand joint synovium,pt
A306326,bodySite,Synovial structure of hand,pt
A306327,bodySite,Intrinsic muscle of hand,pt
A306328,bodySite,Skeletal muscle structure of pelvis,pt
A306329,bodySite,Trigonal,pt
A306330,bodySite,Articular cartilage of knee joint,pt
A306331,bodySite,Muscle,pt
A306332,bodySite,Eye region,pt
A306333,bodySite,anogenital region,pt
A306334,bodySite,Skin structure of trunk,pt
A306335,bodySite,Vascular structure of penis,pt
A306336,bodySite,Skin structure of sole of foot,pt
A306337,bodySite,tendon and tendon sheath of foot,pt
A306338,bodySite,Skin of penis,pt
A306339,bodySite,Skin structure of knee,pt
A306340,bodySite,Mouth region,pt
A306341,bodySite,Skin structure of face,pt
A306342,bodySite,ossicle of ear,pt
A306343,bodySite,Skin structure of neck,pt
A306344,bodySite,hard tissue of tooth,pt
A306345,bodySite,exocrine pancreas,pt
A306346,bodySite,Skin structure of pelvis,pt
A306347,bodySite,Skin structure of anogenital region,pt
A306348,bodySite,Intestinal mucous membrane,pt
A306349,bodySite,Duodenal mucous membrane,pt
A306350,bodySite,Small intestine mucous membrane,pt
A306351,bodySite,Gastric mucous membrane,pt
A306352,bodySite,Skin structure of umbilicus,pt
A306353,bodySite,tendon and tendon sheath of shoulder,pt
A306354,bodySite,tendon and tendon sheath of elbow,pt
A306355,bodySite,Skin structure of head and neck,pt
A306356,bodySite,orbit proper,pt
A306357,bodySite,Skin structure of foot,pt
A306358,bodySite,Skin structure of hand,pt
A306359,bodySite,Skin structure of axilla,pt
A306360,bodySite,parenchyma of lung,pt
A306361,bodySite,Body wall,pt
A306362,bodySite,sole of foot,pt
A306363,bodySite,dorsum of foot,pt
A306364,bodySite,viscus,pt
A306365,bodySite,Digital vein structure of the hand,pt
A306366,bodySite,Nervous structure of trunk,pt
A306367,bodySite,Venous structure of limb,pt
A306368,bodySite,Ascending colon,pt
A306369,bodySite,Skin structure of inguinal region,pt
A306370,bodySite,Intrathoracic vascular,pt
A306371,bodySite,Stomach and/or duodenal structures,pt
A306372,bodySite,Pyloric structure of stomach,pt
A306373,bodySite,trapezium,pt
A306374,bodySite,Skin structure of ankle,pt
A306375,bodySite,triangular bone,pt
A306376,bodySite,Skin structure of thumb,pt
A306377,bodySite,Wrist and hand structures,pt
A306378,bodySite,ankle,pt
A306379,bodySite,Female,pt
A306380,bodySite,Muscularis propria,pt
A306381,bodySite,Skin structure of head,pt
A306382,bodySite,vein of trunk,pt
A306383,bodySite,otoconia,pt
A306384,bodySite,Retrocecal tissue,pt
A306385,bodySite,Arachnoid,pt
A306386,bodySite,wall of tympanic cavity,pt
A306387,bodySite,Skin structure of jaw,pt
A306388,bodySite,Major salivary gland,pt
A306389,bodySite,Bony orbit,pt
A306390,bodySite,Skin structure of interdigital space of hand,pt
A306391,bodySite,Skin of eye region,pt
A306392,bodySite,Skin structure of nose,pt
A306393,bodySite,Optic nerve sheath,pt
A306394,bodySite,Region of esophagus,pt
A306395,bodySite,Tendon of hand,pt
A306396,bodySite,renal medullary interstitial tissue,pt
A306397,bodySite,Epidermis,pt
A306398,bodySite,Terminal aorta,pt
A306399,bodySite,allantois,pt
A306400,bodySite,Oculomotor system,pt
A306401,bodySite,Pupil,pt
A306402,bodySite,Gonadal endocrine,pt
A306403,bodySite,Salivary gland,pt
A306404,bodySite,Hair,pt
A306405,bodySite,lymph node of mesentery,pt
A306406,bodySite,Skin AND subcutaneous tissue structure of trunk,pt
A306407,bodySite,Skin AND subcutaneous tissue structure of neck,pt
A306408,bodySite,Skin AND subcutaneous tissue structure of head,pt
A306409,bodySite,"Ear, nose and throat",pt
A306410,bodySite,Gray matter structure of central nervous system,pt
A306411,bodySite,Ligament of thumb,pt
A306412,bodySite,Eyebrow,pt
A306413,bodySite,Clavicular region,pt
A306414,bodySite,Sympathetic nerve,pt
A306415,bodySite,Male genital,pt
A306416,bodySite,Skin AND subcutaneous tissue,pt
A306417,bodySite,Conjunctival and corneal surface,pt
A306418,bodySite,Endocrine gland,pt
A306419,bodySite,patellar tendon,pt
A306420,bodySite,Cartilage tissue,pt
A306421,bodySite,Portal vein,pt
A306422,bodySite,Pelvic vascular,pt
A306423,bodySite,Skin structure of epicanthal fold,pt
A306424,bodySite,Vascular structure of kidney,pt
A306425,bodySite,Ligament of sternum,pt
A306426,bodySite,Blood vessel structure of skin,pt
A306427,bodySite,Nose and nasopharynx,pt
A306428,bodySite,small subcutaneous vein,pt
A306429,bodySite,labial vein,pt
A306430,bodySite,Skin structure of female genitalia,pt
A306431,bodySite,Flexural skin crease,pt
A306432,bodySite,Perianal region,pt
A306433,bodySite,Esophageal mucous membrane,pt
A306434,bodySite,Skin of digit,pt
A306435,bodySite,Skin structure of pinna,pt
A306436,bodySite,Nail plate,pt
A306437,bodySite,Skin structure of shoulder,pt
A306438,bodySite,Bronchopulmonary segment,pt
A306439,bodySite,Sebaceous gland,pt
A306440,bodySite,Pericardial sac,pt
A306441,bodySite,vertebral region of back,pt
A306442,bodySite,tendon of supraspinatus muscle,pt
A306443,bodySite,Vaginal mucous membrane,pt
A306444,bodySite,Skin structure of postauricular region,pt
A306445,bodySite,Skin structure of preauricular region,pt
A306446,bodySite,nail of digit of hand,pt
A306447,bodySite,Microscopic skin vascular,pt
A306448,bodySite,mucous membrane of oropharynx,pt
A306449,bodySite,sweat gland of eyelid,pt
A306450,bodySite,leaflet of tricuspid valve,pt
A306451,bodySite,Urethra part,pt
A306452,bodySite,intervertebral disc,pt
A306453,bodySite,Adipose tissue,pt
A306454,bodySite,Fetal part,pt
A306455,bodySite,Fetal head,pt
A306456,bodySite,Masseter muscle,pt
A306457,bodySite,subregion of head,pt
A306458,bodySite,vestibular system,pt
A306459,bodySite,diencephalon,pt
A306460,bodySite,Laryngeal muscle,pt
A306461,bodySite,ductus arteriosus,pt
A306462,bodySite,Coronary sinus,pt
A306463,bodySite,Parietal region,pt
A306464,bodySite,Transplanted skin,pt
A306465,bodySite,Amputation stump,pt
A306466,bodySite,Muscle structure of orbit,pt
A306467,bodySite,Male genital organ,pt
A306468,bodySite,Hair shaft,pt
A306469,bodySite,Enthesis,pt
A306470,bodySite,Neural tube,pt
A306471,bodySite,Fibrous tissue,pt
A306472,bodySite,soft tissues of trunk,pt
A306473,bodySite,soft tissues of head,pt
A306474,bodySite,soft tissues of neck,pt
A306475,bodySite,Female genital tract,pt
A306476,bodySite,lymphatic vessel of head,pt
A306477,bodySite,Skin AND subcutaneous tissue structure of flank,pt
A306478,bodySite,gastrointestinal tract mucous membrane,pt
A306479,bodySite,Tibial vessel,pt
A306480,bodySite,nerve plexus,pt
A306481,bodySite,esophageal vein,pt
A306482,bodySite,Subphrenic space,pt
A306483,bodySite,Thoracic esophagus,pt
A306484,bodySite,Esophageal sphincter,pt
A306485,bodySite,metatarsal joint,pt
A306486,bodySite,pars plana,pt
A306487,bodySite,Tunica adventitia of artery,pt
A306488,bodySite,lymphatic vessel of intestine,pt
A306489,bodySite,yolk stalk,pt
A306490,bodySite,jaw,pt
