terminologyId,feature,name,termType
A213726,brand_name,"Z-Tuss E",pt
A213727,brand_name,"Aveeno Clear Complexion",pt
A213728,brand_name,"Clean and Clear Sensitive Skin",pt
A213729,brand_name,"Preservision 2",pt
A213730,brand_name,Chigarid,pt
A213731,brand_name,Puralube,pt
A213732,brand_name,"Sumadan Wash",pt
A213733,brand_name,"Blister Blaster",pt
A213734,brand_name,Malaseb,pt
A213735,brand_name,Metasol,pt
A213736,brand_name,"Gold Bond Triple Action Foot Spray",pt
A213737,brand_name,"Skintegrity Antibacterial Hand Soap",pt
A213738,brand_name,"Neo-Polycin HC",pt
A213739,brand_name,"Gold Bond Maximum Relief",pt
A213740,brand_name,Lactocal,pt
A213741,brand_name,Pluset,pt
A213742,brand_name,Myoxin,pt
A213743,brand_name,PramCort,pt
A213744,brand_name,Thera-D,pt
A213745,brand_name,Theracran,pt
A213746,brand_name,"Vicks VapoDrops",pt
A213747,brand_name,Wal-Fex,pt
A213748,brand_name,Acetadryl,pt
A213749,brand_name,"Akwa Tears Renewed",pt
A213750,brand_name,Jevantique,pt
A213751,brand_name,H2Q,pt
A213752,brand_name,Brilinta,pt
A213753,brand_name,"Afluria 2011-2012 Formula",pt
A213754,brand_name,"Fluvirin 2011-2012 Formula",pt
A213755,brand_name,"OC Eight",pt
A213756,brand_name,Painazin-CP,pt
A213757,brand_name,Banamine,pt
A213758,brand_name,"Dr. Oh Patch",pt
A213759,brand_name,Neo-Polycin,pt
A213760,brand_name,Zenpep,pt
A213761,brand_name,"Veneno de Abeja Aceite de Vibora",pt
A213762,brand_name,"A+D Diaper Rash",pt
A213763,brand_name,"Monistat Soothing Care",pt
A213764,brand_name,Liqufruta,pt
A213765,brand_name,"Diabetic Tussin Cough",pt
A213766,brand_name,"Neutrogena All-in-1 Acne Control",pt
A213767,brand_name,Gammaked,pt
A213768,brand_name,Albuked,pt
A213769,brand_name,"Vasoflex D1",pt
A213770,brand_name,Vitafol-One,pt
A213771,brand_name,Anascorp,pt
A213772,brand_name,Sulmet,pt
A213773,brand_name,Oxycide,pt
A213774,brand_name,"Clean and Clear Advantage Acne",pt
A213775,brand_name,Xoten-C,pt
A213776,brand_name,Ocusoft,pt
A213777,brand_name,"Cavilon Emollient",pt
A213778,brand_name,"OraMagic Plus",pt
A213779,brand_name,"Cavilon One-Step",pt
A213780,brand_name,Bronkolixir,pt
A213781,brand_name,NicAzel,pt
A213782,brand_name,"Duract Cough",pt
A213783,brand_name,"Pediacare Gas Relief",pt
A213784,brand_name,Complera,pt
A213785,brand_name,Sedalmex,pt
A213786,brand_name,"Blister Armour",pt
A213787,brand_name,"Codar D",pt
A213788,brand_name,Foleve,pt
A213789,brand_name,Folnate,pt
A213790,brand_name,"Webb Gold 1/10",pt
A213791,brand_name,"Koldets Cough Drop",pt
A213792,brand_name,"Moisturel Therapeutic",pt
A213793,brand_name,Nebusal,pt
A213794,brand_name,Oscimin,pt
A213795,brand_name,Gent-L-Tip,pt
A213796,brand_name,Dermamycin,pt
A213797,brand_name,"Triaminic Sore Throat",pt
A213798,brand_name,"Triaminic Allerchews",pt
A213799,brand_name,Zelboraf,pt
A213800,brand_name,Adcetris,pt
A213801,brand_name,"Super Dophilus",pt
A213802,brand_name,Rid-A-Pain,pt
A213803,brand_name,"Hemoplex F",pt
A213804,brand_name,Mycinaire,pt
A213805,brand_name,"Socalm Patch",pt
A213806,brand_name,"Gent-L-Tip Mineral Oil",pt
A213807,brand_name,SBS-40,pt
A213808,brand_name,Betasal,pt
A213809,brand_name,Hydropel,pt
A213810,brand_name,"Refenesen DM",pt
A213811,brand_name,"Lortuss EX",pt
A213812,brand_name,Sulfazine,pt
A213813,brand_name,"Niferex Forte",pt
A213814,brand_name,"Biotene Dry Mouth",pt
A213815,brand_name,Neotuss,pt
A213816,brand_name,"Meditowel Illuminating",pt
A213817,brand_name,"Miracle Rub",pt
A213818,brand_name,Firazyr,pt
A213819,brand_name,"Clean and Clear Advantage Popped Pimple Relief",pt
A213820,brand_name,"Tussi Pres B Reformulated Aug 2011",pt
A213821,brand_name,"Prep-Hem Ointment",pt
A213822,brand_name,"Pigment Gel",pt
A213823,brand_name,"Visine Totality",pt
A213824,brand_name,"Aveeno Active Naturals Clear Complexion",pt
A213825,brand_name,"Aveeno Baby Diaper Rash Cream",pt
A213826,brand_name,Rosadan,pt
A213827,brand_name,"Inflammation OTC Deep Pain Care",pt
A213828,brand_name,"Inflammation OTC Bruise",pt
A213829,brand_name,"Inflammation OTC Deep Pain Care Hot",pt
A213830,brand_name,ConZip,pt
A213831,brand_name,Xalkori,pt
A213832,brand_name,"Kindest Kare Wash",pt
A213833,brand_name,Propel,pt
A213834,brand_name,"Panadol Cold & Flu Non Drowsy",pt
A213835,brand_name,"Miracle Rash Repair",pt
A213836,brand_name,Solesta,pt
A213837,brand_name,"Entex T",pt
A213838,brand_name,"Viactiv Calcium Soft Chews",pt
A213839,brand_name,"Halls Defense",pt
A213840,brand_name,Florajen,pt
A213841,brand_name,"MTX Support",pt
A213842,brand_name,Optiflex-C,pt
A213843,brand_name,Optiflex-G,pt
A213844,brand_name,"Little Tummys Laxative Drops",pt
A213845,brand_name,Terminator,pt
A213846,brand_name,"Aveeno Skin Relief",pt
A213847,brand_name,"DDF Blemish Foaming Cleanser",pt
A213848,brand_name,"Myomega Pain Relief Rub",pt
A213849,brand_name,Proin,pt
A213850,brand_name,"Aveeno Active Naturals Skin Relief",pt
A213851,brand_name,Retaine,pt
A213852,brand_name,"Rx-Act Nasal Four",pt
A213853,brand_name,Citravet,pt
A213854,brand_name,Propoflo,pt
A213855,brand_name,"Perineze Triple Dye",pt
A213856,brand_name,Lorzone,pt
A213857,brand_name,Thyro-Tabs,pt
A213858,brand_name,MyoGesic-CS,pt
A213859,brand_name,"Neosporin Eczema",pt
A213860,brand_name,"Aminosyn 7 % with Electrolytes, Sulfite-Free",pt
A213861,brand_name,"Aminosyn II 3.5 % with Electrolytes in 25 % Dextrose with Calcium",pt
A213862,brand_name,"Aminosyn II 4.25 % with Electrolytes in 25 % Dextrose with Calcium",pt
A213863,brand_name,"Aminosyn II 8.5 % with Electrolytes, Sulfite-Free",pt
A213864,brand_name,Vaniply,pt
A213865,brand_name,"Aminosyn 8.5 % with Electrolytes, Sulfite-Free",pt
A213866,brand_name,"Isolyte S in 5 % Dextrose",pt
A213867,brand_name,"Normosol-R in 5 % Dextrose",pt
A213868,brand_name,"Trophamine 10 %",pt
A213869,brand_name,"Trophamine 6 %",pt
A213870,brand_name,"Plasma-Lyte 148 in 5 % Dextrose",pt
A213871,brand_name,"Plasma-Lyte 56 in 5 % Dextrose",pt
A213872,brand_name,"Plasma-Lyte M in 5 % Dextrose",pt
A213873,brand_name,"Travasol 5.5 % in Dextrose",pt
A213874,brand_name,"Plasma-Lyte R in 5 % Dextrose",pt
A213875,brand_name,"Trezix Reformulated Oct 2011",pt
A213876,brand_name,"Robitussin Cough Gels",pt
A213877,brand_name,Nasopen-CH,pt
A213878,brand_name,Vanacof-PE,pt
A213879,brand_name,"Wal-Fex D",pt
A213880,brand_name,Ferriprox,pt
A213881,brand_name,Chenix,pt
A213882,brand_name,"Pedia-Lax Liquid Glycerin Suppositories",pt
A213883,brand_name,Wartrol,pt
A213884,brand_name,"M-End Max D",pt
A213885,brand_name,"Omadryl DA",pt
A213886,brand_name,"Monistat Itch Relief",pt
A213887,brand_name,"Entex S",pt
A213888,brand_name,"Ephed 60",pt
A213889,brand_name,Tenivac,pt
A213890,brand_name,"Neutrogena Oil Free Moisture Clear Skin",pt
A213891,brand_name,"Alcortin A",pt
A213892,brand_name,Onfi,pt
A213893,brand_name,"Mentholatum Pain Relief",pt
A213894,brand_name,Chlorascrub,pt
A213895,brand_name,Prascend,pt
A213896,brand_name,Exparel,pt
A213897,brand_name,Improvest,pt
A213898,brand_name,Prednistab,pt
A213899,brand_name,Neutramaxx,pt
A213900,brand_name,Biore,pt
A213901,brand_name,Styptocaine,pt
A213902,brand_name,"Nasal Asalt",pt
A213903,brand_name,Enemeez,pt
A213904,brand_name,Therevac,pt
A213905,brand_name,"Omni Gel",pt
A213906,brand_name,"Animi-3 with Vitamin D",pt
A213907,brand_name,"Bayer Aspirin PM Reformulated Nov 2011",pt
A213908,brand_name,"Dallergy Reformulated Nov 2011",pt
A213909,brand_name,"Alka-Seltzer Plus Allergy",pt
A213910,brand_name,Pet-ema,pt
A213911,brand_name,"Zooby Fluoride Foam",pt
A213912,brand_name,"Clear Eyes Redness Relief Reformulated Nov 2011",pt
A213913,brand_name,"Neosporin Moisturizing",pt
A213914,brand_name,Jakafi,pt
A213915,brand_name,Hexa-Caine,pt
A213916,brand_name,XL-DOL,pt
A213917,brand_name,Cyclivert,pt
A213918,brand_name,Eylea,pt
A213919,brand_name,"Fast Freeze",pt
A213920,brand_name,Erwinaze,pt
A213921,brand_name,Intermezzo,pt
A213922,brand_name,Nobac,pt
A213923,brand_name,Pen-Ben,pt
A213924,brand_name,"Icy Hot Arthritis",pt
A213925,brand_name,Onmel,pt
A213926,brand_name,"Wellpatch Backache Relief",pt
A213927,brand_name,Forfivo,pt
A213928,brand_name,Viceton,pt
A213929,brand_name,Numotizine,pt
A213930,brand_name,Eczemin,pt
A213931,brand_name,Combi-Pen-48,pt
A213932,brand_name,"Bum Ease",pt
A213933,brand_name,Pro-Pen-G,pt
A213934,brand_name,Zzzquil,pt
A213935,brand_name,"E-Z Scrub",pt
A213936,brand_name,Ivarest,pt
A213937,brand_name,"Percogesic Backache",pt
A213938,brand_name,"Percy Medicine",pt
A213939,brand_name,"Blistex Cold & Allergy Lip Soother",pt
A213940,brand_name,"Vicks Dayquil Mucus Control",pt
A213941,brand_name,"Vicks Nyquil Cough",pt
A213942,brand_name,Anturol,pt
A213943,brand_name,"Clearskin Professional Daily Correcting",pt
A213944,brand_name,"Band-Aid Hurt-Free",pt
A213945,brand_name,Sani-Hands,pt
A213946,brand_name,Clenziderm,pt
A213947,brand_name,Hecoria,pt
A213948,brand_name,"Soothe Night Time",pt
A213949,brand_name,"Tact Cool Jelly",pt
A213950,brand_name,Sebrx,pt
A213951,brand_name,"Inon Ace Tablet",pt
A213952,brand_name,Ringl,pt
A213953,brand_name,"Sebrx Acne Control",pt
A213954,brand_name,Dorama-Neo,pt
A213955,brand_name,"Clear Eyes Travelers Eye Relief",pt
A213956,brand_name,Calcid,pt
A213957,brand_name,Biocorneum,pt
A213958,brand_name,Psoracare,pt
A213959,brand_name,"Vortex Toothpaste",pt
A213960,brand_name,"Cold Spot with Methyl Salicylate",pt
A213961,brand_name,"Delsym Night Time Cough and Cold Reformulated Jan 2012",pt
A213962,brand_name,hiVETIC,pt
A213963,brand_name,"Novipet Joint Support",pt
A213964,brand_name,"Coldcough EXP",pt
A213965,brand_name,"Emu Essentials Pain Relieving Cream",pt
A213966,brand_name,"Retaine MGD",pt
A213967,brand_name,"Clenziderm Lotion",pt
A213968,brand_name,"Clenziderm Moisturizer",pt
A213969,brand_name,"Florajen Bifidoblend",pt
A213970,brand_name,Florajen3,pt
A213971,brand_name,Pedipirox-4,pt
A213972,brand_name,"Stahist AD",pt
A213973,brand_name,Therastat,pt
A213974,brand_name,Thoracol,pt
A213975,brand_name,"Chlorphedrine SR",pt
A213976,brand_name,Subsys,pt
A213977,brand_name,"Diabetiderm Antifungal",pt
A213978,brand_name,"Dura-Tap PD",pt
A213979,brand_name,"Refresh Optive Advanced",pt
A213980,brand_name,Airmit,pt
A213981,brand_name,"Neova Complex HQ Plus",pt
A213982,brand_name,"Counteract PM",pt
A213983,brand_name,"Wal-Tussin DM Max",pt
A213984,brand_name,"Baby Orajel Naturals for Teething",pt
A213985,brand_name,"Miranel AF",pt
A213986,brand_name,"Aquafresh Iso-Active",pt
A213987,brand_name,Yobine,pt
A213988,brand_name,Dologen,pt
A213989,brand_name,"Barrier Waterless",pt
A213990,brand_name,Voraxaze,pt
A213991,brand_name,"Nu Skin Body Cleansing",pt
A213992,brand_name,"Epoch Anti-Dandruff",pt
A213993,brand_name,Stonarhini,pt
A213994,brand_name,"Halls Breezers",pt
A213995,brand_name,"Alverin Plus",pt
A213996,brand_name,"Statuss Green Reformulated Jan 2012",pt
A213997,brand_name,Myorisan,pt
A213998,brand_name,CEM-Urea,pt
A213999,brand_name,Liquituss,pt
A214000,brand_name,"Aqua Maris",pt
A214001,brand_name,Zetonna,pt
A214002,brand_name,Picato,pt
A214003,brand_name,"Lil Goats Zinc Oxide",pt
A214004,brand_name,Minica,pt
A214005,brand_name,Bydureon,pt
A214006,brand_name,Erivedge,pt
A214007,brand_name,Inlyta,pt
A214008,brand_name,Kalydeco,pt
A214009,brand_name,"Formula 21",pt
A214010,brand_name,Uddergold,pt
A214011,brand_name,"Gold Bond Foot Powder Maximum Strength",pt
A214012,brand_name,"Gold Bond Body Powder Extra Strength",pt
A214013,brand_name,"Gold Bond Body Powder Original Strength",pt
A214014,brand_name,Recede,pt
A214015,brand_name,"Gold Bond Lotion",pt
A214016,brand_name,"O24 Pain Neutralizer",pt
A214017,brand_name,"Terrasil Anti-Fungal",pt
A214018,brand_name,"Terrasil Wound Care",pt
A214019,brand_name,"Terrasil Cold Sore",pt
A214020,brand_name,"Terrasil Itch Rash and Pain Relief",pt
A214021,brand_name,"Os-Cal 500 with D",pt
A214022,brand_name,Keratex,pt
A214023,brand_name,FungusRx,pt
A214024,brand_name,Giazo,pt
A214025,brand_name,Veti-Foam,pt
A214026,brand_name,"Atopalm Oral Pain Relief",pt
A214027,brand_name,"Elta Lite Tar",pt
A214028,brand_name,Trivase,pt
A214029,brand_name,"Caltrate Gummy Bites",pt
A214030,brand_name,"Hylase Wound",pt
A214031,brand_name,"Elta Provase Skin Therapy",pt
A214032,brand_name,"April Bath and Shower",pt
A214033,brand_name,"Lysol I.C. Antimicrobial",pt
A214034,brand_name,"Elta Dermavase Moisture Barrier",pt
A214035,brand_name,Vazobid-PD,pt
A214036,brand_name,Mitosol,pt
A214037,brand_name,Sklice,pt
A214038,brand_name,Zioptan,pt
A214039,brand_name,"Viactiv Calcium Plus D",pt
A214040,brand_name,Melatonex,pt
A214041,brand_name,SevoFlo,pt
A214042,brand_name,"Zostrix Diabetic Joint & Arthritis Pain Relief",pt
A214043,brand_name,Nioxin,pt
A214044,brand_name,"Refresh Lacri-Lube",pt
A214045,brand_name,"E-Z Scrub with Ultradex",pt
A214046,brand_name,"Clean and Clear Advantage Acne Cleanser",pt
A214047,brand_name,Easotic,pt
A214048,brand_name,"E-Z Scrub Povidone Iodine",pt
A214049,brand_name,Korlym,pt
A214050,brand_name,Aerospan,pt
A214051,brand_name,"Pediacare Cough and Cold Reformulated Feb 2012",pt
A214052,brand_name,Digox,pt
A214053,brand_name,"Slow-Mag Reformulated Feb 2012",pt
A214054,brand_name,"Tact Cream",pt
A214055,brand_name,Flunixamine,pt
A214056,brand_name,Asperdrink,pt
A214057,brand_name,Acetadrink,pt
A214058,brand_name,"Prosed DS",pt
A214059,brand_name,Clinistat,pt
A214060,brand_name,Fungoid-D,pt
A214061,brand_name,Clearcanal,pt
A214062,brand_name,Podocon,pt
A214063,brand_name,Ultresa,pt
A214064,brand_name,Viokace,pt
A214065,brand_name,Zithranol,pt
A214066,brand_name,Io-Blend,pt
A214067,brand_name,Enterocina,pt
A214068,brand_name,"Easy Pain Relief",pt
A214069,brand_name,"Complexion Clear",pt
A214070,brand_name,"Breathe the Sea",pt
A214071,brand_name,"Gold Bond Anti-Itch",pt
A214072,brand_name,"Inon Ace Solution",pt
A214073,brand_name,"Tucks Fast Relief",pt
A214074,brand_name,Pertussin,pt
A214075,brand_name,Keepan,pt
A214076,brand_name,"Florastor Kids",pt
A214077,brand_name,Recticare,pt
A214078,brand_name,Fus-Sol,pt
A214079,brand_name,Biozide,pt
A214080,brand_name,Poviderm,pt
A214081,brand_name,"Footshield Plus",pt
A214082,brand_name,"Patty Cake",pt
A214083,brand_name,"Docusoft-S Plus",pt
A214084,brand_name,Docusoft-S,pt
A214085,brand_name,I-Deal,pt
A214086,brand_name,B-Natal,pt
A214087,brand_name,BioGaia,pt
A214088,brand_name,"BC Arthritis",pt
A214089,brand_name,"BC Original Formula",pt
A214090,brand_name,Miranel,pt
A214091,brand_name,"Mentholatum for Kids",pt
A214092,brand_name,"Monarch IO-Bloc",pt
A214093,brand_name,Garlique,pt
A214094,brand_name,"Ex-Lax Extra Gentle",pt
A214095,brand_name,Herbalgy,pt
A214096,brand_name,Pedesil,pt
A214097,brand_name,Thatzit,pt
A214098,brand_name,"Listerine Essential Care Tartar Control",pt
A214099,brand_name,Binosto,pt
A214100,brand_name,"Terrasil Wart Remover",pt
A214101,brand_name,Rembrandt,pt
A214102,brand_name,"Rembrandt Deeply White",pt
A214103,brand_name,ActiveOxy,pt
A214104,brand_name,UdderBlend,pt
A214105,brand_name,Omontys,pt
A214106,brand_name,Qnasl,pt
A214107,brand_name,Syncol,pt
A214108,brand_name,"Blistex Kanka Soft Brush",pt
A214109,brand_name,"Calazime Skin Protectant",pt
A214110,brand_name,Bluemax,pt
A214111,brand_name,"Rescon Jr Reformulated Apr 2012",pt
A214112,brand_name,"Orbivan CF",pt
A214113,brand_name,"Vicks Formula 44 Custom Care Chesty Cough",pt
A214114,brand_name,Lidopatch,pt
A214115,brand_name,Onsior,pt
A214116,brand_name,"Gelnique 3 %",pt
A214117,brand_name,"Dermagesic Itch Relief",pt
A214118,brand_name,"Cruex Powder",pt
A214119,brand_name,"Breezee Mist",pt
A214120,brand_name,Bacti-Free,pt
A214121,brand_name,Femmesil,pt
A214122,brand_name,"Nexiclear Acne Treatment",pt
A214123,brand_name,"Neutrogena Oil Free Acne Stress Control",pt
A214124,brand_name,Lidovir,pt
A214125,brand_name,"Bacti-Free Antibacterial",pt
A214126,brand_name,"Fiber Choice",pt
A214127,brand_name,"Fiber Choice Weight Management",pt
A214128,brand_name,Vite20,pt
A214129,brand_name,"Cruex Powder Spray",pt
A214130,brand_name,"Neutrogena Oil Free Acne Stress Control Power Foam Wash",pt
A214131,brand_name,Sani-Supp,pt
A214132,brand_name,"Supreme Teat Dip",pt
A214133,brand_name,Supreme,pt
A214134,brand_name,"PrameGel Reformulated Apr 2012",pt
A214135,brand_name,"Urogesic Blue Reformulated Apr 2012",pt
A214136,brand_name,"Tusnel Diabetic",pt
A214137,brand_name,"Stahist AD Liquid",pt
A214138,brand_name,Actidose,pt
A214139,brand_name,"Ez2go Stimu-Lax Tablet",pt
A214140,brand_name,"Ez2go Stimu-Lax Powder",pt
A214141,brand_name,"Ez2go Zero",pt
A214142,brand_name,Throat-Releev,pt
A214143,brand_name,Shing-Releev,pt
A214144,brand_name,"clear days ahead",pt
A214145,brand_name,"Advantage Multi",pt
A214146,brand_name,Butisol,pt
A214147,brand_name,"Chem-Star IO-Soft 500",pt
A214148,brand_name,Verticalm,pt
A214149,brand_name,KBrovet,pt
A214150,brand_name,"Eazi-Breed CIDR",pt
A214151,brand_name,"Colgate Total Mouthwash",pt
A214152,brand_name,Q-Sorb,pt
A214153,brand_name,"Chem-Star Recover",pt
A214154,brand_name,"Chem-Star Alltra-Dine",pt
A214155,brand_name,"Clean and Clear Advantage Oil Absorbing Cleanser",pt
A214156,brand_name,"Baby Anti Monkey Butt",pt
A214157,brand_name,LipoDox,pt
A214158,brand_name,"Maxclarity 8 %",pt
A214159,brand_name,"Ivy Dry Super Continuous Spray",pt
A214160,brand_name,Hemril,pt
A214161,brand_name,Bactoshield,pt
A214162,brand_name,Stendra,pt
A214163,brand_name,Proctosol,pt
A214164,brand_name,"Maxclarity 10 %",pt
A214165,brand_name,Purtect,pt
A214166,brand_name,"Johnsons No More Rash",pt
A214167,brand_name,Elelyso,pt
A214168,brand_name,"Monarch Iodine",pt
A214169,brand_name,Sonacaine,pt
A214170,brand_name,"Aveeno Healing Ointment",pt
A214171,brand_name,Dymista,pt
A214172,brand_name,"Alka-Seltzer Plus Mucus and Congestion",pt
A214173,brand_name,Vermocks,pt
A214174,brand_name,"Tecnu First Aid",pt
A214175,brand_name,Pregnitude,pt
A214176,brand_name,Myhelper,pt
A214177,brand_name,"Dr. Oh Balm",pt
A214178,brand_name,Equizone,pt
A214179,brand_name,"Mylanta Fiber",pt
A214180,brand_name,"Hush Anesthetic",pt
A214181,brand_name,Zcaine,pt
A214182,brand_name,Nutrisource,pt
A214183,brand_name,"Venus White",pt
A214184,brand_name,Encore,pt
A214185,brand_name,"Cough Tablets for Dogs and Cats",pt
A214186,brand_name,Surfaxin,pt
A214187,brand_name,Domeboro,pt
A214188,brand_name,"Boudreauxs Rash Protector",pt
A214189,brand_name,"Rescon Tablets",pt
A214190,brand_name,Somnicin,pt
A214191,brand_name,"Eagle Brand Medicated Oil",pt
A214192,brand_name,Fabior,pt
A214193,brand_name,"Visco Shield",pt
A214194,brand_name,Dermaplex,pt
A214195,brand_name,Zoto-HC,pt
A214196,brand_name,"Sooth-It Plus",pt
A214197,brand_name,Pharbetol,pt
A214198,brand_name,Dermafive,pt
A214199,brand_name,"Fleet Relief",pt
A214200,brand_name,Mexsana,pt
A214201,brand_name,Pertzye,pt
A214202,brand_name,"Robitussin Night Time Cough and Cold",pt
A214203,brand_name,Belcomp,pt
A214204,brand_name,Migracet,pt
A214205,brand_name,"Tru-Blu C-Hex 110",pt
A214206,brand_name,"Tru-Blu Chlor Hex-Wash",pt
A214207,brand_name,Terrasil,pt
A214208,brand_name,"Phenclor Tannate",pt
A214209,brand_name,"Firefly Squirt 'N' Brush",pt
A214210,brand_name,C-Topical,pt
A214211,brand_name,"Azo-Standard Max Strength",pt
A214212,brand_name,"Perfect Choice One Minute",pt
A214213,brand_name,"Dytan-D Chewable",pt
A214214,brand_name,"Rock Sauce",pt
A214215,brand_name,Alpha-caine,pt
A214216,brand_name,"Bayer Headache Relief",pt
A214217,brand_name,"Revitaderm Psoriasis",pt
A214218,brand_name,"T8 Keto Flush",pt
A214219,brand_name,Glucoburst,pt
A214220,brand_name,Rexall,pt
A214221,brand_name,Ventipulmin,pt
A214222,brand_name,"Neutrogena Advance Solutions",pt
A214223,brand_name,"Neutrogena Acne Control",pt
A214224,brand_name,"Refresh Drops",pt
A214225,brand_name,Perjeta,pt
A214226,brand_name,"Derma Stat",pt
A214227,brand_name,"Atopalm Diaper Rash",pt
A214228,brand_name,Clarus,pt
A214229,brand_name,"No Zit Sherlock",pt
A214230,brand_name,Alconefrin,pt
A214231,brand_name,ThyroMed,pt
A214232,brand_name,Absorica,pt
A214233,brand_name,Max-Freeze,pt
A214234,brand_name,Incurin,pt
A214235,brand_name,Hysept,pt
A214236,brand_name,"Selsun Blue Naturals",pt
A214237,brand_name,"Fungi-Nail Toe and Foot",pt
A214238,brand_name,Gelrite,pt
A214239,brand_name,Isuprel,pt
A214240,brand_name,Norisodrine,pt
A214241,brand_name,Cal-Quick,pt
A214242,brand_name,Un-Aspirin,pt
A214243,brand_name,"Congestaid II",pt
A214244,brand_name,"Veteran Shield 24",pt
A214245,brand_name,"Panatuss DXP Pediatric Reformulated Jun 2012",pt
A214246,brand_name,Proprinal,pt
A214247,brand_name,Ketodan,pt
A214248,brand_name,Alo,pt
A214249,brand_name,"Orazinc Lozenge",pt
A214250,brand_name,Cidacin,pt
A214251,brand_name,"Clarifoam Clear",pt
A214252,brand_name,Belviq,pt
A214253,brand_name,"Clarifoam Pure",pt
A214254,brand_name,Xylishield,pt
A214255,brand_name,Dilotab,pt
A214256,brand_name,Myrbetriq,pt
A214257,brand_name,"Clarifoam Fast",pt
A214258,brand_name,Germicida,pt
A214259,brand_name,"Orajel Single Dose Cold Sore",pt
A214260,brand_name,"Delsym Cough Relief Plus Soothing Action",pt
A214261,brand_name,Ketathesia,pt
A214262,brand_name,"After Bite Plus",pt
A214263,brand_name,"Noble Lion Medicated Balm",pt
A214264,brand_name,"Rezyst Probiotic",pt
A214265,brand_name,"Cornucrescine Daily Hoof Barrier",pt
A214266,brand_name,"Soothe & Cool Skin Paste",pt
A214267,brand_name,Fluothane,pt
A214268,brand_name,Theromega,pt
A214269,brand_name,Doculase,pt
A214270,brand_name,Benzepro,pt
A214271,brand_name,Qore-24,pt
A214272,brand_name,Ximino,pt
A214273,brand_name,"Footlogix Moisturizing Diabetic Formula",pt
A214274,brand_name,"Bayer Migraine",pt
A214275,brand_name,Kuretek,pt
A214276,brand_name,"Clean and Clear Advantage Acne Control Moisturizer",pt
A214277,brand_name,"Luvena Feminine Wipes",pt
A214278,brand_name,"Atopalm Hemorrhoidal",pt
A214279,brand_name,Kyprolis,pt
A214280,brand_name,Tudorza,pt
A214281,brand_name,Rayos,pt
A214282,brand_name,"Arthriten Inflammatory Pain",pt
A214283,brand_name,"Baby Butz",pt
A214284,brand_name,"Denorex Extra Strength Reformulated Aug 2012",pt
A214285,brand_name,"Porcelana Night Skin Lightening",pt
A214286,brand_name,"Cepacol Sensations Cooling",pt
A214287,brand_name,"Afluria 2012-2013 Formula",pt
A214288,brand_name,"Dialyvite Vitamin D3 Max",pt
A214289,brand_name,"Next Choice One Dose",pt
A214290,brand_name,Prepopik,pt
A214291,brand_name,"Flulaval 2012-2013 Formula",pt
A214292,brand_name,"Fluarix 2012-2013 Formula",pt
A214293,brand_name,"Fluvirin 2012-2013 Formula",pt
A214294,brand_name,Duraflor,pt
A214295,brand_name,"Flumist 2012-2013 Formula",pt
A214296,brand_name,"Fluzone 2012-2013 Formula",pt
A214297,brand_name,"Fluzone High-Dose 2012-2013 Formula",pt
A214298,brand_name,"Fluzone Intradermal 2012-2013 Formula",pt
A214299,brand_name,"Agriflu 2012-2013 Formula",pt
A214300,brand_name,"Denorex Therapeutic",pt
A214301,brand_name,Bioflexor,pt
A214302,brand_name,Zaltrap,pt
A214303,brand_name,Natafort,pt
A214304,brand_name,Infuvite,pt
A214305,brand_name,Banadyne,pt
A214306,brand_name,"Atopalm First Aid Moisturizing and Pain Relief",pt
A214307,brand_name,Bucalsep,pt
A214308,brand_name,Vascepa,pt
A214309,brand_name,Marqibo,pt
A214310,brand_name,Desempacho,pt
A214311,brand_name,"Oxy Mild Face Wash",pt
A214312,brand_name,"OC 8 Adult Acne",pt
A214313,brand_name,"Tanda Pearl Whitening",pt
A214314,brand_name,Longrange,pt
A214315,brand_name,"Nexa Select",pt
A214316,brand_name,"MVI Pediatric",pt
A214317,brand_name,Atopalm,pt
A214318,brand_name,"Infuvite Pediatric",pt
A214319,brand_name,"Ephed Plus Cold Flu and Sinus",pt
A214320,brand_name,Auvi-Q,pt
A214321,brand_name,"Prenexa Premier",pt
A214322,brand_name,Thionex,pt
A214323,brand_name,Dermaseptin,pt
A214324,brand_name,"Band-Aid Anti-Itch",pt
A214325,brand_name,"Arthur Itis",pt
A214326,brand_name,Nullo,pt
A214327,brand_name,Kwai,pt
A214328,brand_name,"Rephresh Pro-B",pt
A214329,brand_name,"UTI Relief",pt
A214330,brand_name,"Vagi-Gard Douche",pt
A214331,brand_name,Sanafitil,pt
A214332,brand_name,Deflux,pt
A214333,brand_name,Stribild,pt
A214334,brand_name,Rocainol,pt
A214335,brand_name,"Percara Original",pt
A214336,brand_name,Vitacilina,pt
A214337,brand_name,"Vitacilina Bebe",pt
A214338,brand_name,Respivent,pt
A214339,brand_name,Xtandi,pt
A214340,brand_name,Linzess,pt
A214341,brand_name,Bosulif,pt
A214342,brand_name,Rebalance,pt
A214343,brand_name,Draxxin,pt
A214344,brand_name,"Reversion Acne Control Clarifying Cleanser",pt
A214345,brand_name,"Reversion Acne Control Toner",pt
A214346,brand_name,Vetadryl,pt
A214347,brand_name,Aubagio,pt
A214348,brand_name,"Osteo Bi-Flex",pt
A214349,brand_name,Rhulicort,pt
A214350,brand_name,Tri-zel,pt
