terminologyId,feature,name,termType
A000717,component,Tetradecadienoylcarnitine (C14:2),pt
A000718,component,Tetradecenoylcarnitine (C14:1),pt
A000719,component,Tetradecanoylcarnitine (C14),pt
A000720,component,3-Hydroxytetradecadienoylcarnitine (C14:2-OH),pt
A000721,component,3-Hydroxytetradecenoylcarnitine (C14:1-OH),pt
A000722,component,Palmitoleylcarnitine (C16:1),pt
A000723,component,Palmitoylcarnitine (C16),pt
A000724,component,Oleoylcarnitine (C18:1),pt
A000725,component,Succinylacetone,pt
A000726,component,Stearoylcarnitine (C18),pt
A000727,component,Mycobacterium sp identified,pt
A000728,component,11-Deoxycortisol,pt
A000729,component,21-Deoxycortisol,pt
A000730,component,11-Deoxycorticosterone,pt
A000731,component,"1,5-Anhydroglucitol",pt
A000732,component,Toxoplasma gondii Ab,pt
A000733,component,Centromere protein B Ab,pt
A000734,component,Galactose,pt
A000735,component,Newborn hearing screen method,pt
A000736,component,Newborn hearing screen,pt
A000737,component,Streptococcus,pt
A000738,component,Bordetella pertussis Ag,pt
A000739,component,Arsenic,pt
A000740,component,Chlamydia sp identified,pt
A000741,component,Copper,pt
A000742,component,Ethanol,pt
A000743,component,Ethylene glycol,pt
A000744,component,Isopropanol,pt
A000745,component,Mercury,pt
A000746,component,Methanol,pt
A000747,component,Selenium,pt
A000748,component,Zinc,pt
A000749,component,Ammonium urate crystals,pt
A000750,component,Bilirubin crystals,pt
A000751,component,Calcium sulfate crystals,pt
A000752,component,Cholesterol crystals,pt
A000753,component,Coagulation dilute Russell viper venom induced,pt
A000754,component,Cystine crystals,pt
A000755,component,Fatty casts,pt
A000756,component,Hippurate crystals,pt
A000757,component,Leucine crystals,pt
A000758,component,Leukocyte esterase,pt
A000759,component,Nitrite,pt
A000760,component,Sulfonamide crystals,pt
A000761,component,Triple phosphate crystals,pt
A000762,component,Tyrosine crystals,pt
A000763,component,Waxy casts,pt
A000764,component,Leukocyte casts,pt
A000765,component,Adenovirus Ag,pt
A000766,component,Cytomegalovirus,pt
A000767,component,Streptococcus agalactiae,pt
A000768,component,Herpes simplex virus identified,pt
A000769,component,Parainfluenza virus 1 Ag,pt
A000770,component,Respiratory syncytial virus Ag,pt
A000771,component,Legionella pneumophila Ag,pt
A000772,component,Rotavirus Ag,pt
A000773,component,Coagulation tissue factor induced actual/Normal,pt
A000774,component,Coagulation tissue factor induced,pt
A000775,component,Blood smear finding,pt
A000776,component,Legionella sp identified,pt
A000777,component,Protein C Ag,pt
A000778,component,von Willebrand factor Ag,pt
A000779,component,von Willebrand factor,pt
A000780,component,Malus sylvestris Ab,pt
A000781,component,Aspergillus fumigatus Ab,pt
A000782,component,Aureobasidium pullulans Ab,pt
A000783,component,Paspalum notatum Ab,pt
A000784,component,Musa spp Ab,pt
A000785,component,Hordeum vulgare Ab,pt
A000786,component,Fagus grandifolia Ab,pt
A000787,component,Beef Ab,pt
A000788,component,Cynodon dactylon Ab,pt
A000789,component,Bertholletia excelsa Ab,pt
A000790,component,Candida albicans Ab,pt
A000791,component,Daucus carota Ab,pt
A000792,component,Casein Ab,pt
A000793,component,Chocolate Ab,pt
A000794,component,Cladosporium herbarum Ab,pt
A000795,component,Cocos nucifera Ab,pt
A000796,component,Gadus morhua Ab,pt
A000797,component,Ambrosia elatior Ab,pt
A000798,component,Zea mays Ab,pt
A000799,component,Populus deltoides Ab,pt
A000800,component,Cancer pagurus Ab,pt
A000801,component,Dermatophagoides farinae Ab,pt
A000802,component,Dermatophagoides pteronyssinus Ab,pt
A000803,component,Dog dander Ab,pt
A000804,component,Dog epithelium Ab,pt
A000805,component,Egg white Ab,pt
A000806,component,Egg yolk Ab,pt
A000807,component,Plantago lanceolata Ab,pt
A000808,component,Eucalyptus spp Ab,pt
A000809,component,Fusarium moniliforme Ab,pt
A000810,component,Gluten Ab,pt
A000811,component,Corylus avellana Ab,pt
A000812,component,Corylus avellana pollen Ab,pt
A000813,component,Setomelanomma rostrata Ab,pt
A000814,component,Cupressus sempervirens Ab,pt
A000815,component,Sorghum halepense Ab,pt
A000816,component,Poa pratensis Ab,pt
A000817,component,Chenopodium album Ab,pt
A000818,component,Latex Ab,pt
A000819,component,Quercus virginiana Ab,pt
A000820,component,Homarus gammarus Ab,pt
A000821,component,Milk Ab,pt
A000822,component,Juniperus sabinoides Ab,pt
A000823,component,Mucor racemosus Ab,pt
A000824,component,Artemisia vulgaris Ab,pt
A000825,component,Urtica dioica Ab,pt
A000826,component,Quercus alba Ab,pt
A000827,component,Avena sativa Ab,pt
A000828,component,Citrus sinensis Ab,pt
A000829,component,Dactylis glomerata Ab,pt
A000830,component,Carya illinoinensis nut Ab,pt
A000831,component,Carya illinoinensis tree Ab,pt
A000832,component,Penicillium notatum Ab,pt
A000833,component,Pork Ab,pt
A000834,component,Solanum tuberosum Ab,pt
A000835,component,Syagrus romanzoffianum Ab,pt
A000836,component,Oryza sativa Ab,pt
A000837,component,T-cell receptor excision circle,pt
A000838,component,Pigweed rough Ab,pt
A000839,component,Salsola kali Ab,pt
A000840,component,Salmo salar Ab,pt
A000841,component,Atriplex lentiformis Ab,pt
A000842,component,Sesamum indicum Ab,pt
A000843,component,Rumex acetosella Ab,pt
A000844,component,Pandalus borealis Ab,pt
A000845,component,Stemphylium botryosum Ab,pt
A000846,component,Fragaria vesca Ab,pt
A000847,component,Platanus occidentalis Ab,pt
A000848,component,Phleum pratense Ab,pt
A000849,component,Lycopersicon lycopersicum Ab,pt
A000850,component,Thunnus albacares Ab,pt
A000851,component,Fraxinus americana Ab,pt
A000852,component,Morus alba Ab,pt
A000853,component,Artemisia absinthium Ab,pt
A000854,component,Campylobacter sp identified,pt
A000855,component,Chlamydia trachomatis Ag,pt
A000856,component,Gardnerella vaginalis rRNA,pt
A000857,component,Most predominant hemoglobin,pt
A000858,component,Second most predominant hemoglobin,pt
A000859,component,Third most predominant hemoglobin,pt
A000860,component,Giardia lamblia Ag,pt
A000861,component,Fourth most predominant hemoglobin,pt
A000862,component,Fifth most predominant hemoglobin,pt
A000863,component,Hemoglobins that can be presumptively identified based on available controls,pt
A000864,component,Virus identified,pt
A000865,component,Troponin T,pt
A000866,component,Influenza virus identified,pt
A000867,component,Coagulation reptilase induced,pt
A000868,component,Citrate,pt
A000869,component,Anacardium occidentale Ab,pt
A000870,component,Pigeon serum Ab,pt
A000871,component,Erythrocyte morphology finding,pt
A000872,component,Methylmalonylcarnitine (C4-DC)+3-Hydroxyisovalerylcarnitine (C5-OH),pt
A000873,component,Glutarylcarnitine (C5-DC)+3-Hydroxyhexanoylcarnitine (C6-OH),pt
A000874,component,Coagulation thrombin induced actual/Normal,pt
A000875,component,Coagulation reptilase induced actual/Normal,pt
A000876,component,Cat dander Ab,pt
A000877,component,Beta hydroxybutyrate,pt
A000878,component,Cancer Ag 15-3,pt
A000879,component,Lamotrigine,pt
A000880,component,Chlamydia trachomatis & Neisseria gonorrhoeae rRNA panel,pt
A000881,component,Basophilic stippling,pt
A000882,component,Baccharis spp Ab,pt
A000883,component,Myrica spp pollen Ab,pt
A000884,component,Acer negundo Ab,pt
A000885,component,Heinz bodies,pt
A000886,component,Anthemis cotula Ab,pt
A000887,component,Egg whole Ab,pt
A000888,component,Lolium perenne Ab,pt
A000889,component,CCHD newborn screening protocol used,pt
A000890,component,CCHD newborn screening interpretation,pt
A000891,component,Metamyelocytes,pt
A000892,component,Noninvasive prenatal fetal aneuploidy test panel,pt
A000893,component,Carya tomentosa Ab,pt
A000894,component,Cladosporium sphaerospermum Ab,pt
A000895,component,Lactalbumin alpha Ab,pt
A000896,component,Mangifera indica pollen Ab,pt
A000897,component,Propionylcarnitine (C3)+Palmitoylcarnitine (C16),pt
A000898,component,DRVVT percent correction,pt
A000899,component,DRVVT with 1:1 Pooled Normal Plasma actual/Normal,pt
A000900,component,DRVVT with 1:1 Pooled Normal Plasma,pt
A000901,component,Lupus anticoagulant two screening tests W Reflex panel,pt
A000902,component,Noninvasive prenatal fetal aneuploidy and microdeletion panel,pt
A000903,component,Ostrea edulis Ab,pt
A000904,component,Lupus anticoagulant three screening tests W Reflex panel,pt
A000905,component,Lupus anticoagulant three screening tests W Reflex,pt
A000906,component,Pistacia vera Ab,pt
A000907,component,Ligustrum vulgare Ab,pt
A000908,component,Pecten spp Ab,pt
A000909,component,Noninvasive prenatal fetal 13 & 18 & 21 aneuploidy panel,pt
A000910,component,Noninvasive prenatal fetal 18 & 21 aneuploidy panel,pt
A000911,component,Ovalocytes,pt
A000912,component,Cow whey Ab,pt
A000913,component,Acanthocytes,pt
A000914,component,Burr cells,pt
A000915,component,Dacryocytes,pt
A000916,component,Dohle body,pt
A000917,component,Howell-Jolly bodies,pt
A000918,component,Pappenheimer bodies,pt
A000919,component,Platelet clump,pt
A000920,component,Rouleaux,pt
A000921,component,Smudge cells,pt
A000922,component,Erythrocyte mean corpuscular hemoglobin,pt
A000923,component,Erythrocyte mean corpuscular hemoglobin concentration,pt
A000924,component,Schistocytes,pt
A000925,component,Sickle cells,pt
A000926,component,Spherocytes,pt
A000927,component,Toxic granules,pt
A000928,component,Chlamydia trachomatis+Neisseria gonorrhoeae rRNA,pt
A000929,component,Insulin Ab,pt
A000930,component,Parietal cell Ab,pt
A000931,component,Amorphous sediment,pt
A000932,component,Service comment,pt
A000933,component,Body surface,pt
A000934,component,Body temperature,pt
A000935,component,Date last menstrual period,pt
A000936,component,Blood group antibody screen,pt
A000937,component,Blood product disposition,pt
A000938,component,Blood product source,pt
A000939,component,Blood product type,pt
A000940,component,Blood product unit ID,pt
A000941,component,Blood product unit identifier,pt
A000942,component,Bartonella quintana Ab,pt
A000943,component,Casts,pt
A000944,component,Aspergillus flavus Ab,pt
A000945,component,Borrelia burgdorferi 41kD Ab,pt
A000946,component,Borrelia burgdorferi 18kD Ab,pt
A000947,component,Borrelia burgdorferi 23kD Ab,pt
A000948,component,Borrelia burgdorferi 28kD Ab,pt
A000949,component,Borrelia burgdorferi 30kD Ab,pt
A000950,component,Borrelia burgdorferi 39kD Ab,pt
A000951,component,Borrelia burgdorferi 45kD Ab,pt
A000952,component,Borrelia burgdorferi 58kD Ab,pt
A000953,component,Borrelia burgdorferi 66kD Ab,pt
A000954,component,Borrelia burgdorferi 93kD Ab,pt
A000955,component,Hepatitis C virus 22-3 Ab,pt
A000956,component,Hepatitis C virus c33c Ab,pt
A000957,component,HIV 1 gp160 Ab,pt
A000958,component,HIV 1 gp120 Ab,pt
A000959,component,HIV 1 gp41 Ab,pt
A000960,component,HIV 1 p24 Ab,pt
A000961,component,HIV 1 p31 Ab,pt
A000962,component,HIV 1 p51 Ab,pt
A000963,component,HIV 1 p55 Ab,pt
A000964,component,Ehrlichia chaffeensis Ab,pt
A000965,component,Chromogranin A,pt
A000966,component,Hydromorphone,pt
A000967,component,Oxyhemoglobin,pt
A000968,component,Macrophages,pt
A000969,component,Mesothelial cells,pt
A000970,component,Nonhematic cells,pt
A000971,component,Unidentified cells,pt
A000972,component,IgG clearance,pt
A000973,component,Lecithin,pt
A000974,component,Large unstained cells,pt
A000975,component,Hemoglobin A1c,pt
A000976,component,Carboxyhemoglobin,pt
A000977,component,Phosphatidylglycerol,pt
A000978,component,Hemoglobin XXX,pt
A000979,component,Methemoglobin,pt
A000980,component,Phosphatidylcholine,pt
A000981,component,Acetylcholine receptor modulation Ab,pt
A000982,component,Acylcarnitine,pt
A000983,component,Monocytes+Macrophages,pt
A000984,component,Hemoglobin Barts,pt
A000985,component,Hemoglobin G-Coushatta,pt
A000986,component,Hemoglobin A2,pt
A000987,component,Hemoglobin Lepore,pt
A000988,component,Hemoglobin O-Arab,pt
A000989,component,Hemoglobin A,pt
A000990,component,Hemoglobin A1,pt
A000991,component,Hemoglobin C,pt
A000992,component,Hemoglobin D,pt
A000993,component,Hemoglobin E,pt
A000994,component,17-Hydroxyprogesterone+Androstenedione,pt
A000995,component,Alloisoleucine+Isoleucine+Leucine+Hydroxyproline+Valine,pt
A000996,component,Albumin ug,pt
A000997,component,100 leukocytes,pt
A000998,component,100 spermatozoa,pt
A000999,component,100 cells,pt
A001000,component,Albumin clearance,pt
A001001,component,Sphingomyelin,pt
A001002,component,Serum,pt
A001003,component,100 erythrocytes,pt
A001004,component,Inspired gas,pt
A001005,component,Inspired gas setting,pt
A001006,component,Surfactant,pt
A001007,component,Acetylcholine Ab,pt
A001008,component,Phenylalanine+Tyrosine,pt
A001009,component,Butyrylcarnitine+Isobutyrylcarnitine (C4),pt
A001010,component,min,pt
A001011,subclass,complement specific reagent,pt
A001012,subclass,IgG specific reagent,pt
A001013,subclass,poly specific reagent,pt
A001014,subclass,IgA,pt
A001015,subclass,cardiac,pt
A001016,subclass,free,pt
A001017,subclass,kappa,pt
A001018,subclass,lambda,pt
A001019,subclass,IgE,pt
A001020,subclass,squamous,pt
A001021,subclass,total,pt
A001022,subclass,very long chain,pt
A001023,subclass,renal,pt
A001024,subclass,amorphous,pt
A001025,subclass,neutral,pt
A001026,subclass,oligoclonal bands,pt
A001027,subclass,IgG,pt
A001028,subclass,methicillin resistant isolate,pt
A001029,subclass,in LDL,pt
A001030,subclass,in VLDL,pt
A001031,subclass,IgG band pattern,pt
A001032,subclass,IgM band pattern,pt
A001033,subclass,nucleated,pt
A001034,subclass,motile,pt
A001035,subclass,IgM,pt
A001036,subclass,MB,pt
A001037,subclass,CD3+CD8+,pt
A001038,subclass,Streptococcal,pt
A001039,subclass,classic,pt
A001040,subclass,perinuclear,pt
A001041,subclass,free (C0),pt
A001042,subclass,dilute phospholipid,pt
A001043,subclass,variant,pt
A001044,subclass,bone,pt
A001045,subclass,liver,pt
A001046,subclass,left shift,pt
A001047,subclass,ionized,pt
A001048,subclass,vacuolated,pt
A001049,subclass,high potency,pt
A001050,subclass,glucuronidated+Bilirubin,pt
A001051,subclass,non-glucuronidated,pt
A001052,subclass,spontaneous,pt
A001053,subclass,oxygen,pt
A001054,subclass,oxygen setting,pt
A001055,subclass,homogeneous,pt
A001056,subclass,nucleolar,pt
A001057,subclass,speckled,pt
A001058,subclass,CD16+CD56+,pt
A001059,subclass,fetal,pt
A001060,subclass,prostatic,pt
A001061,subclass,yeastlike,pt
A001062,subclass,filamentous,pt
A001063,subclass,oral,pt
A001064,subclass,unconjugated,pt
A001065,subclass,in HDL,pt
A001066,subclass,in IDL,pt
A001067,subclass,budding,pt
A001068,subclass,beta subunit (pregnancy test),pt
A001069,subclass,beta subunit,pt
A001070,subclass,p,pt
A001071,subclass,CGG repeats,pt
A001072,subclass,"1;q11)(ABL1,BCR) fusion transcript",pt
A001073,subclass,IgG+IgM,pt
A001074,subclass,site of origin,pt
A001075,subclass,gross observation,pt
A001076,subclass,microscopic observation,pt
A001077,subclass,relevant Hx,pt
A001078,subclass,final diagnosis,pt
A001079,subclass,comments,pt
A001080,subclass,supplemental reports,pt
A001081,subclass,gastrointestinal,pt
A001082,subclass,free index,pt
A001083,subclass,epinephrine induced,pt
A001084,subclass,CD3+CD4+,pt
A001085,subclass,c,pt
A001086,subclass,unidentified,pt
A001087,subclass,band form,pt
A001088,subclass,CD45,pt
A001089,subclass,intact,pt
A001090,subclass,free Ag actual/Normal,pt
A001091,subclass,zinc,pt
A001092,subclass,atypical,pt
A001093,subclass,reverse,pt
A001094,subclass,B,pt
A001095,subclass,large,pt
A001096,subclass,fine,pt
A001097,subclass,hexagonal phase phospholipid,pt
A001098,subclass,platelet,pt
A001099,subclass,translucency,pt
A001100,subclass,agranular,pt
A001101,subclass,agglutinated,pt
A001102,subclass,coarse,pt
A001103,subclass,miscellaneous Ab,pt
A001104,subclass,factor substitution,pt
A001105,subclass,B prohormone N-Terminal,pt
A001106,subclass,predicted,pt
A001107,subclass,immature,pt
A001108,subclass,lupus sensitive,pt
A001109,subclass,methicillin resistant DNA,pt
A001110,subclass,non HDL,pt
A001111,subclass,at delivery,pt
A001112,subclass,IgG & IgM,pt
A001113,subclass,in VLDL 3,pt
A001114,subclass,in LDL real size pattern,pt
A001115,subclass,lupus sensitive actual/Normal,pt
A001116,subclass,in IDL+Cholesterol,pt
A001117,subclass,tumor marker,pt
A001118,subclass,beta-hemolytic,pt
A001119,subclass,excess phospholipid,pt
A001120,subclass,giant,pt
A001121,subclass,ristocetin cofactor activity actual/Normal,pt
A001122,subclass,excess phospholipid actual/Normal,pt
A001123,subclass,preductal-oxygen saturation,pt
A001124,subclass,lupus sensitive percent correction,pt
A001125,subclass,lupus sensitive with 1:1 Pooled Normal Plasma actual/Normal,pt
A001126,subclass,lupus sensitive with 1:1 Pooled Normal Plasma,pt
A001127,subclass,hypersegmented,pt
A001128,subclass,CD19,pt
A001129,subclass,CD3,pt
A001130,subclass,CD2,pt
A001131,subclass,normal,pt
A001132,subclass,CD8+HLA-DR+,pt
A001133,subclass,progressive,pt
A001134,subclass,intestinal,pt
A001135,subclass,BB,pt
A001136,subclass,MM,pt
A001137,subclass,clefted,pt
A001138,subclass,CD19+Kappa+,pt
A001139,subclass,CD19+Lambda+,pt
A001140,subclass,macromolecular,pt
A001141,subclass,prime,pt
A001142,subclass,other,pt
A001143,subclass,CD19+IgD+,pt
A001144,subclass,free (C0)+Acetylcarnitine (C2)+Propionylcarnitine (C3)+Palmitoylcarnitine (C16)+Oleoylcarnitine (C18:1)+Stearoylcarnitine (C18),pt
A001145,subclass,free+weakly bound,pt
A001146,subclass,segmented,pt
A001147,subclass,CD3-CD16+CD56+,pt
A001148,subsubclass,RAST class,pt
A001149,subsubclass,albumin bound,pt
A001150,subsubclass,free,pt
A001151,subsubclass,Cys282Tyr,pt
A001152,subsubclass,20210G>A,pt
A001153,subsubclass,677C>T,pt
A001154,subsubclass,IgE,pt
A001155,subsubclass,Val617Phe,pt
A001156,subsubclass,non black,pt
A001157,subsubclass,black,pt
A001158,subsubclass,in VLDL 3,pt
A001159,subsubclass,postductal,pt
A001160,subsubclass,excess phospholipid,pt
A001161,subsubclass,excess phospholipid actual/Normal,pt
A001162,subsubclass,type 1,pt
A001163,subsubclass,type 2,pt
A001164,challenge,1H post meal,pt
A001165,challenge,post dialysis,pt
A001166,challenge,pre dialysis,pt
A001167,challenge,1H post 100 g glucose PO,pt
A001168,challenge,1H post 50 g glucose PO,pt
A001169,challenge,1H post 75 g glucose PO,pt
A001170,challenge,2H post 100 g glucose PO,pt
A001171,challenge,2H post 75 g glucose PO,pt
A001172,challenge,2H post meal,pt
A001173,challenge,30M post 75 g glucose PO,pt
A001174,challenge,3H post 100 g glucose PO,pt
A001175,challenge,pre 100 g glucose PO,pt
A001176,challenge,post CFst,pt
A001177,challenge,on ventilator,pt
A001178,challenge,2H post dose glucose,pt
A001179,challenge,3H post dose glucose,pt
A001180,challenge,1H post dose glucose,pt
A001181,challenge,1H post dose corticotropin,pt
A001182,challenge,30M post dose corticotropin,pt
A001183,challenge,post dose urea,pt
A001184,challenge,immediately after addition of protamine sulfate,pt
A001185,challenge,peak,pt
A001186,challenge,trough,pt
A001187,challenge,pre washing,pt
A001188,challenge,post transfusion reaction,pt
A001189,challenge,post exercise,pt
A001190,challenge,resting,pt
A001191,challenge,immediately after addition of normal plasma,pt
A001192,challenge,ante partum,pt
A001193,challenge,PM trough specimen,pt
A001194,challenge,AM peak specimen,pt
A001195,adjustment,corrected for nucleated erythrocytes,pt
A001196,adjustment,adjusted to patient's actual temperature,pt
A001197,adjustment,adjusted,pt
A001198,adjustment,corrected for albumin,pt
A001199,property,PrThr,pt
A001200,property,Imp,pt
A001201,property,NFr,pt
A001202,property,Type,pt
A001203,property,Aper,pt
A001204,property,ACnc,pt
A001205,property,Prid,pt
A001206,property,MCnc,pt
A001207,property,Vol,pt
A001208,property,SCnc,pt
A001209,property,NCnc,pt
A001210,property,Time,pt
A001211,property,Titr,pt
A001212,property,MRto,pt
A001213,property,VFr,pt
A001214,property,Naric,pt
A001215,property,Find,pt
A001216,property,Num,pt
A001217,property,PPres,pt
A001218,property,LsCnc,pt
A001219,property,MFr,pt
A001220,property,Date,pt
A001221,property,CFr,pt
A001222,property,ArVRat,pt
A001223,property,TmStp,pt
A001224,property,VRat,pt
A001225,property,SRto,pt
A001226,property,MRat,pt
A001227,property,Ratio,pt
A001228,property,SRat,pt
A001229,property,CCnc,pt
A001230,property,RelTime,pt
A001231,property,Osmol,pt
A001232,property,Susc,pt
A001233,property,ID,pt
A001234,property,Pn,pt
A001235,property,NRat,pt
A001236,property,MoM,pt
A001237,property,EntVol,pt
A001238,property,Arb,pt
A001239,property,Anat,pt
A001240,property,RelMCnc,pt
A001241,property,RelCCnc,pt
A001242,property,Mass,pt
A001243,property,LnCnc,pt
A001244,property,Rden,pt
A001245,property,SFr,pt
A001246,property,Vel,pt
A001247,property,CCnt,pt
A001248,property,Visc,pt
A001249,property,Len,pt
A001250,property,LaCnc,pt
A001251,property,EntMass,pt
A001252,property,Likelihood,pt
A001253,property,RelACnc,pt
A001254,property,Hx,pt
A001255,property,NRto,pt
A001256,property,-,pt
A001257,property,MFrDiff,pt
A001258,property,PctDiff,pt
A001259,property,Area,pt
A001260,property,Temp,pt
A001261,property,Morph,pt
A001262,timeAspect,Pt,pt
A001263,timeAspect,24H,pt
A001264,timeAspect,*,pt
A001265,timeAspect,XXX,pt
A001266,timeAspect,Stdy,pt
A001267,scale,Ord,pt
A001268,scale,Nom,pt
A001269,scale,Qn,pt
A001270,scale,Nar,pt
A001271,scale,Doc,pt
A001272,scale,OrdQn,pt
A001273,scale,-,pt
A001274,system,Ser/Plas,pt
A001275,system,RBC,pt
A001276,system,CSF,pt
A001277,system,Bld,pt
A001278,system,Genital,pt
A001279,system,Nose,pt
A001280,system,Bone mar,pt
A001281,system,Ser,pt
A001282,system,Urine,pt
A001283,system,Tiss,pt
A001284,system,Cvx,pt
A001285,system,XXX,pt
A001286,system,Sputum,pt
A001287,system,Semen,pt
A001288,system,Stool,pt
A001289,system,Body fld,pt
A001290,system,Plas,pt
A001291,system,CSF.spun,pt
A001292,system,Vag,pt
A001293,system,Urine sed,pt
A001294,system,Urine+Ser/Plas,pt
A001295,system,Dial fld+Ser/Plas,pt
A001296,system,Ser+CSF,pt
A001297,system,Urethra,pt
A001298,system,BldV,pt
A001299,system,Synv fld,pt
A001300,system,BldCo,pt
A001301,system,Amnio fld,pt
A001302,system,PPP,pt
A001303,system,Thrt,pt
A001304,system,{Setting},pt
A001305,system,Isolate,pt
A001306,system,Ctp,pt
A001307,system,Provider,pt
A001308,system,Reference lab test,pt
A001309,system,BldA,pt
A001310,system,BldC,pt
A001311,system,Cvx/Vag,pt
A001312,system,*,pt
A001313,system,Ventilator.synchronized intermittent mandatory,pt
A001314,system,Respiratory system,pt
A001315,system,Oxygen delivery system,pt
A001316,system,Oxymiser,pt
A001317,system,Inhl gas,pt
A001318,system,Ventilator,pt
A001319,system,Sweat,pt
A001320,system,Saliva,pt
A001321,system,Bld/Tiss,pt
A001322,system,Specimen,pt
A001323,system,Gast fld,pt
A001324,system,PRP,pt
A001325,system,BldCoV,pt
A001326,system,BldCoA,pt
A001327,system,Bld.dot,pt
A001328,system,Exhl gas,pt
A001329,system,Cnjt,pt
A001330,system,Meconium,pt
A001331,system,Neck.soft tissue,pt
A001332,system,Tiss.FNA,pt
A001333,system,Ser/Plas/Bld,pt
A001334,system,Retic,pt
A001335,system,BAL,pt
A001336,system,Nph,pt
A001337,system,Endocervical brush,pt
A001338,system,Bld/Bone mar,pt
A001339,system,Ear,pt
A001340,system,Ear.left,pt
A001341,system,Ear.right,pt
A001342,system,Skin,pt
A001343,system,Bld.preductal,pt
A001344,system,Bld.postductal,pt
A001345,system,Eye,pt
A001346,system,Wound,pt
A001347,system,Muscle,pt
A001348,system,Liver,pt
A001349,system,Kidney,pt
A001350,system,Bld.preductal+Bld.postductal,pt
A001351,system,Plas.cfDNA,pt
A001352,system,WBC.DNA+Plas.cfDNA,pt
A001353,system,Rectum,pt
A001354,system,Plr fld,pt
A001355,system,Dose,pt
A001356,system,Dial fld,pt
A001357,supersystem,Patient,pt
A001358,supersystem,Fetus,pt
A001359,supersystem,BPU,pt
A001360,supersystem,newborn,pt
A001361,supersystem,Mother,pt
A001362,supersystem,donor,pt
A001363,supersystem,Population,pt
A001200,property,Impression/interpretation of study,sy
A001201,property,Number Fraction,sy
A001203,property,Appearance,sy
A001204,property,Arbitrary Concentration,sy
A001205,property,Presence or Identity,sy
A001206,property,Mass Concentration,sy
A001207,property,Volume,sy
A001208,property,Substance Concentration,sy
A001209,property,Number Concentration (count/vol),sy
A001211,property,Dilution Factor (Titer),sy
A001212,property,Mass Ratio,sy
A001213,property,Volume Fraction,sy
A001214,property,Number Aeric (number per area),sy
A001215,property,Finding,sy
A001216,property,Number,sy
A001217,property,Pressure (partial),sy
A001218,property,Log substance concentration,sy
A001219,property,Mass Fraction,sy
A001221,property,Catalytic Fraction,sy
A001222,property,Volume Rate/Area,sy
A001223,property,Time Stamp -- Date and Time,sy
A001224,property,Volume Rate,sy
A001225,property,Substance Ratio,sy
A001226,property,Mass Rate,sy
A001228,property,Substance Rate,sy
A001229,property,Catalytic Concentration,sy
A001230,property,Relative Time,sy
A001231,property,Osmolality,sy
A001232,property,Susceptibility,sy
A001233,property,Identifier,sy
A001234,property,Person name,sy
A001235,property,Number = Count/Time,sy
A001236,property,Multiple of the median,sy
A001237,property,Entitic Volume,sy
A001238,property,Arbitrary,sy
A001239,property,Anatomy,sy
A001240,property,Relative Mass Concentration,sy
A001241,property,Relative Catalytic Concentration,sy
A001243,property,Log Number Concentration,sy
A001244,property,Relative Density,sy
A001245,property,Substance Fraction,sy
A001246,property,Velocity,sy
A001247,property,Catalytic Content,sy
A001248,property,Viscosity,sy
A001249,property,Length,sy
A001250,property,Log Arbitrary Concentration,sy
A001251,property,Entitic Mass,sy
A001253,property,Relative Arbitrary Concentration,sy
A001254,property,History,sy
A001255,property,Number Ratio,sy
A001257,property,Mass Fraction Difference,sy
A001258,property,Percent difference,sy
A001260,property,Temperature,sy
A001261,property,Morphology,sy
A001262,timeAspect,Point in time,sy
A001263,timeAspect,24 hours,sy
A001264,timeAspect,LIFE OF THE UNIT,sy
A001265,timeAspect,time reported elsewhere,sy
A001266,timeAspect,Duration of the study,sy
A001267,scale,Ordinal,sy
A001268,scale,Nominal,sy
A001269,scale,Quantitative,sy
A001270,scale,Narrative,sy
A001271,scale,Document,sy
A001272,scale,Quantitative or Ordinal,sy
A001274,system,Serum/Plasma,sy
A001275,system,Erythrocytes,sy
A001276,system,Cerebral spinal fluid,sy
A001277,system,Whole blood,sy
A001279,system,Nose (nasal passage),sy
A001280,system,Marrow (bone),sy
A001281,system,Serum,sy
A001283,system,"Tissue, unspecified",sy
A001284,system,Cervix,sy
A001285,system,To be specified in another part of the message,sy
A001287,system,Seminal fluid,sy
A001288,system,Stool = Fecal,sy
A001289,system,"Body fluid, unsp",sy
A001290,system,Plasma,sy
A001291,system,Cerebral spinal fluid.spun,sy
A001292,system,Vagina,sy
A001293,system,Urine sediment,sy
A001294,system,Urine+Serum/Plasma,sy
A001295,system,Dialysis fluid+Serum/Plasma,sy
A001296,system,Serum+Cerebral spinal fluid,sy
A001298,system,Blood venous,sy
A001299,system,Synovial fluid (Joint fluid),sy
A001300,system,Blood - cord,sy
A001301,system,Amniotic fluid,sy
A001302,system,Platelet poor plasma,sy
A001303,system,Throat,sy
A001309,system,Blood arterial,sy
A001310,system,Blood capillary,sy
A001311,system,Cervix/Vagina,sy
A001317,system,Inhaled gas,sy
A001321,system,"Whole blood/Tissue, unspecified",sy
A001323,system,Gastric fluid/contents,sy
A001324,system,Platelet rich plasma,sy
A001327,system,Blood filter paper,sy
A001328,system,Exhaled gas (breath),sy
A001329,system,Conjunctiva,sy
A001332,system,"Tissue, unspecified.FNA",sy
